"","Units","scenario","region","sector","year","value"
"10084","1975$/kg","2. BIODIV30","South Asia","Poultry",2030,0.51625
"10085","1975$/kg","2. BIODIV30","South Asia","Poultry",2035,0.564242
"10086","1975$/kg","2. BIODIV30","South Asia","Poultry",2040,0.637737
"10087","1975$/kg","2. BIODIV30","South Asia","Poultry",2045,0.712338
"10088","1975$/kg","2. BIODIV30","South Asia","Poultry",2050,0.802014
"10089","1975$/kg","2. BIODIV30","South Asia","Poultry",2055,0.882326
"10090","1975$/kg","2. BIODIV30","South Asia","Poultry",2060,0.971667
"10091","1975$/kg","2. BIODIV30","South Asia","Poultry",2065,1.06521
"10092","1975$/kg","2. BIODIV30","South Asia","Poultry",2070,1.153
"10093","1975$/kg","2. BIODIV30","South Asia","Poultry",2075,1.22706
"10094","1975$/kg","2. BIODIV30","South Asia","Poultry",2080,1.30937
"10095","1975$/kg","2. BIODIV30","South Asia","Poultry",2085,1.31593
"10096","1975$/kg","2. BIODIV30","South Asia","Poultry",2090,1.31445
"10097","1975$/kg","2. BIODIV30","South Asia","Poultry",2095,1.31414
"10098","1975$/kg","2. BIODIV30","South Asia","Poultry",2100,1.31209
"10099","1975$/kg","2. BIODIV30","South Asia","SheepGoat",1975,29.2258
"10100","1975$/kg","2. BIODIV30","South Asia","SheepGoat",1990,1.58096
"10101","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2005,1.49497
"10102","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2010,1.48029
"10103","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2015,1.45313
"10104","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2020,1.47627
"10105","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2025,1.5266
"10106","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2030,1.5765
"10107","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2035,1.65451
"10108","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2040,1.75288
"10109","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2045,1.845
"10110","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2050,1.9399
"10111","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2055,2.01802
"10112","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2060,2.10172
"10113","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2065,2.20575
"10114","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2070,2.30348
"10115","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2075,2.38687
"10116","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2080,2.47353
"10117","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2085,2.4927
"10118","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2090,2.50224
"10119","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2095,2.51041
"10120","1975$/kg","2. BIODIV30","South Asia","SheepGoat",2100,2.51489
"10121","1975$/kg","2. BIODIV30","South Korea","Beef",1975,20.5026
"10122","1975$/kg","2. BIODIV30","South Korea","Beef",1990,10.7842
"10123","1975$/kg","2. BIODIV30","South Korea","Beef",2005,6.49756
"10124","1975$/kg","2. BIODIV30","South Korea","Beef",2010,6.69414
"10125","1975$/kg","2. BIODIV30","South Korea","Beef",2015,6.07498
"10126","1975$/kg","2. BIODIV30","South Korea","Beef",2020,6.19068
"10127","1975$/kg","2. BIODIV30","South Korea","Beef",2025,6.52563
"10128","1975$/kg","2. BIODIV30","South Korea","Beef",2030,6.77155
"10129","1975$/kg","2. BIODIV30","South Korea","Beef",2035,7.23421
"10130","1975$/kg","2. BIODIV30","South Korea","Beef",2040,8.06164
"10131","1975$/kg","2. BIODIV30","South Korea","Beef",2045,9.00187
"10132","1975$/kg","2. BIODIV30","South Korea","Beef",2050,10.1801
"10133","1975$/kg","2. BIODIV30","South Korea","Beef",2055,10.7895
"10134","1975$/kg","2. BIODIV30","South Korea","Beef",2060,11.5076
"10135","1975$/kg","2. BIODIV30","South Korea","Beef",2065,12.2713
"10136","1975$/kg","2. BIODIV30","South Korea","Beef",2070,13.0175
"10137","1975$/kg","2. BIODIV30","South Korea","Beef",2075,13.7185
"10138","1975$/kg","2. BIODIV30","South Korea","Beef",2080,14.4913
"10139","1975$/kg","2. BIODIV30","South Korea","Beef",2085,14.3174
"10140","1975$/kg","2. BIODIV30","South Korea","Beef",2090,14.0868
"10141","1975$/kg","2. BIODIV30","South Korea","Beef",2095,13.8842
"10142","1975$/kg","2. BIODIV30","South Korea","Beef",2100,13.7164
"10143","1975$/kg","2. BIODIV30","South Korea","Dairy",1975,0.720144
"10144","1975$/kg","2. BIODIV30","South Korea","Dairy",1990,0.590358
"10145","1975$/kg","2. BIODIV30","South Korea","Dairy",2005,0.548211
"10146","1975$/kg","2. BIODIV30","South Korea","Dairy",2010,0.550442
"10147","1975$/kg","2. BIODIV30","South Korea","Dairy",2015,0.556874
"10148","1975$/kg","2. BIODIV30","South Korea","Dairy",2020,0.560693
"10149","1975$/kg","2. BIODIV30","South Korea","Dairy",2025,0.571869
"10150","1975$/kg","2. BIODIV30","South Korea","Dairy",2030,0.580046
"10151","1975$/kg","2. BIODIV30","South Korea","Dairy",2035,0.595302
"10152","1975$/kg","2. BIODIV30","South Korea","Dairy",2040,0.623097
"10153","1975$/kg","2. BIODIV30","South Korea","Dairy",2045,0.656225
"10154","1975$/kg","2. BIODIV30","South Korea","Dairy",2050,0.698585
"10155","1975$/kg","2. BIODIV30","South Korea","Dairy",2055,0.7188
"10156","1975$/kg","2. BIODIV30","South Korea","Dairy",2060,0.742884
"10157","1975$/kg","2. BIODIV30","South Korea","Dairy",2065,0.76803
"10158","1975$/kg","2. BIODIV30","South Korea","Dairy",2070,0.792081
"10159","1975$/kg","2. BIODIV30","South Korea","Dairy",2075,0.814317
"10160","1975$/kg","2. BIODIV30","South Korea","Dairy",2080,0.83925
"10161","1975$/kg","2. BIODIV30","South Korea","Dairy",2085,0.831754
"10162","1975$/kg","2. BIODIV30","South Korea","Dairy",2090,0.822652
"10163","1975$/kg","2. BIODIV30","South Korea","Dairy",2095,0.814773
"10164","1975$/kg","2. BIODIV30","South Korea","Dairy",2100,0.80842
"10165","1975$/kg","2. BIODIV30","South Korea","Pork",1975,3.54234
"10166","1975$/kg","2. BIODIV30","South Korea","Pork",1990,3.46588
"10167","1975$/kg","2. BIODIV30","South Korea","Pork",2005,3.20435
"10168","1975$/kg","2. BIODIV30","South Korea","Pork",2010,3.28326
"10169","1975$/kg","2. BIODIV30","South Korea","Pork",2015,3.29548
"10170","1975$/kg","2. BIODIV30","South Korea","Pork",2020,3.31436
"10171","1975$/kg","2. BIODIV30","South Korea","Pork",2025,3.35183
"10172","1975$/kg","2. BIODIV30","South Korea","Pork",2030,3.37915
"10173","1975$/kg","2. BIODIV30","South Korea","Pork",2035,3.43797
"10174","1975$/kg","2. BIODIV30","South Korea","Pork",2040,3.51645
"10175","1975$/kg","2. BIODIV30","South Korea","Pork",2045,3.57313
"10176","1975$/kg","2. BIODIV30","South Korea","Pork",2050,3.65865
"10177","1975$/kg","2. BIODIV30","South Korea","Pork",2055,3.7306
"10178","1975$/kg","2. BIODIV30","South Korea","Pork",2060,3.81123
"10179","1975$/kg","2. BIODIV30","South Korea","Pork",2065,3.89377
"10180","1975$/kg","2. BIODIV30","South Korea","Pork",2070,3.97767
"10181","1975$/kg","2. BIODIV30","South Korea","Pork",2075,4.05848
"10182","1975$/kg","2. BIODIV30","South Korea","Pork",2080,4.1378
"10183","1975$/kg","2. BIODIV30","South Korea","Pork",2085,4.13563
"10184","1975$/kg","2. BIODIV30","South Korea","Pork",2090,4.12607
"10185","1975$/kg","2. BIODIV30","South Korea","Pork",2095,4.11831
"10186","1975$/kg","2. BIODIV30","South Korea","Pork",2100,4.11124
"10187","1975$/kg","2. BIODIV30","South Korea","Poultry",1975,2.55003
"10188","1975$/kg","2. BIODIV30","South Korea","Poultry",1990,2.38458
"10189","1975$/kg","2. BIODIV30","South Korea","Poultry",2005,2.25734
"10190","1975$/kg","2. BIODIV30","South Korea","Poultry",2010,2.32346
"10191","1975$/kg","2. BIODIV30","South Korea","Poultry",2015,2.34016
"10192","1975$/kg","2. BIODIV30","South Korea","Poultry",2020,2.35212
"10193","1975$/kg","2. BIODIV30","South Korea","Poultry",2025,2.37691
"10194","1975$/kg","2. BIODIV30","South Korea","Poultry",2030,2.39556
"10195","1975$/kg","2. BIODIV30","South Korea","Poultry",2035,2.43885
"10196","1975$/kg","2. BIODIV30","South Korea","Poultry",2040,2.49681
"10197","1975$/kg","2. BIODIV30","South Korea","Poultry",2045,2.53672
"10198","1975$/kg","2. BIODIV30","South Korea","Poultry",2050,2.59972
"10199","1975$/kg","2. BIODIV30","South Korea","Poultry",2055,2.65339
"10200","1975$/kg","2. BIODIV30","South Korea","Poultry",2060,2.71471
"10201","1975$/kg","2. BIODIV30","South Korea","Poultry",2065,2.77806
"10202","1975$/kg","2. BIODIV30","South Korea","Poultry",2070,2.84375
"10203","1975$/kg","2. BIODIV30","South Korea","Poultry",2075,2.90982
"10204","1975$/kg","2. BIODIV30","South Korea","Poultry",2080,2.97544
"10205","1975$/kg","2. BIODIV30","South Korea","Poultry",2085,2.9748
"10206","1975$/kg","2. BIODIV30","South Korea","Poultry",2090,2.96792
"10207","1975$/kg","2. BIODIV30","South Korea","Poultry",2095,2.96186
"10208","1975$/kg","2. BIODIV30","South Korea","Poultry",2100,2.95586
"10209","1975$/kg","2. BIODIV30","South Korea","SheepGoat",1975,16.9012
"10210","1975$/kg","2. BIODIV30","South Korea","SheepGoat",1990,19.2293
"10211","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2005,9.02215
"10212","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2010,8.31301
"10213","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2015,7.96662
"10214","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2020,8.08199
"10215","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2025,8.4618
"10216","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2030,8.73619
"10217","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2035,9.20664
"10218","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2040,10.1467
"10219","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2045,11.3774
"10220","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2050,12.8797
"10221","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2055,13.493
"10222","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2060,14.2328
"10223","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2065,15.0193
"10224","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2070,15.7573
"10225","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2075,16.4214
"10226","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2080,17.1954
"10227","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2085,16.9228
"10228","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2090,16.605
"10229","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2095,16.3304
"10230","1975$/kg","2. BIODIV30","South Korea","SheepGoat",2100,16.1115
"10231","1975$/kg","2. BIODIV30","Southeast Asia","Beef",1975,13.2998
"10232","1975$/kg","2. BIODIV30","Southeast Asia","Beef",1990,1.47832
"10233","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2005,1.83468
"10234","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2010,1.51516
"10235","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2015,1.28044
"10236","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2020,1.34046
"10237","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2025,1.49325
"10238","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2030,1.62091
"10239","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2035,1.81747
"10240","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2040,2.08611
"10241","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2045,2.34707
"10242","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2050,2.6331
"10243","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2055,2.83608
"10244","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2060,3.06163
"10245","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2065,3.36331
"10246","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2070,3.67359
"10247","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2075,3.95214
"10248","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2080,4.26446
"10249","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2085,4.3079
"10250","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2090,4.32699
"10251","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2095,4.34335
"10252","1975$/kg","2. BIODIV30","Southeast Asia","Beef",2100,4.35261
"10253","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",1975,1.15675
"10254","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",1990,0.193265
"10255","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2005,0.125982
"10256","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2010,0.146406
"10257","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2015,0.117888
"10258","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2020,0.124576
"10259","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2025,0.141356
"10260","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2030,0.155839
"10261","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2035,0.178811
"10262","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2040,0.212256
"10263","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2045,0.24605
"10264","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2050,0.284599
"10265","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2055,0.311393
"10266","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2060,0.34077
"10267","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2065,0.370446
"10268","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2070,0.397772
"10269","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2075,0.42022
"10270","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2080,0.444878
"10271","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2085,0.444473
"10272","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2090,0.442048
"10273","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2095,0.440105
"10274","1975$/kg","2. BIODIV30","Southeast Asia","Dairy",2100,0.438428
"10275","1975$/kg","2. BIODIV30","Southeast Asia","Pork",1975,0.593226
"10276","1975$/kg","2. BIODIV30","Southeast Asia","Pork",1990,0.600417
"10277","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2005,0.539539
"10278","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2010,0.571364
"10279","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2015,0.547993
"10280","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2020,0.559698
"10281","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2025,0.581702
"10282","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2030,0.597592
"10283","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2035,0.62256
"10284","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2040,0.660349
"10285","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2045,0.699548
"10286","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2050,0.747424
"10287","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2055,0.783232
"10288","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2060,0.821849
"10289","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2065,0.862017
"10290","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2070,0.900559
"10291","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2075,0.93284
"10292","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2080,0.968768
"10293","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2085,0.967669
"10294","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2090,0.964305
"10295","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2095,0.961975
"10296","1975$/kg","2. BIODIV30","Southeast Asia","Pork",2100,0.959649
"10297","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",1975,0.694647
"10298","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",1990,0.638067
"10299","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2005,0.519638
"10300","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2010,0.555006
"10301","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2015,0.532426
"10302","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2020,0.540202
"10303","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2025,0.560302
"10304","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2030,0.573179
"10305","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2035,0.597033
"10306","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2040,0.634165
"10307","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2045,0.670514
"10308","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2050,0.712211
"10309","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2055,0.740646
"10310","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2060,0.770215
"10311","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2065,0.798639
"10312","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2070,0.824246
"10313","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2075,0.845328
"10314","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2080,0.8693
"10315","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2085,0.865811
"10316","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2090,0.860419
"10317","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2095,0.856029
"10318","1975$/kg","2. BIODIV30","Southeast Asia","Poultry",2100,0.852086
"10319","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",1975,6.37072
"10320","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",1990,1.68916
"10321","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2005,1.65185
"10322","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2010,1.64413
"10323","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2015,1.6288
"10324","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2020,1.63935
"10325","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2025,1.66838
"10326","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2030,1.69393
"10327","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2035,1.73878
"10328","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2040,1.811
"10329","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2045,1.89241
"10330","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2050,1.9968
"10331","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2055,2.07327
"10332","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2060,2.16649
"10333","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2065,2.25995
"10334","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2070,2.34938
"10335","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2075,2.42445
"10336","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2080,2.50892
"10337","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2085,2.50743
"10338","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2090,2.49765
"10339","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2095,2.48955
"10340","1975$/kg","2. BIODIV30","Southeast Asia","SheepGoat",2100,2.48443
"10341","1975$/kg","2. BIODIV30","Taiwan","Beef",1975,41.5747
"10342","1975$/kg","2. BIODIV30","Taiwan","Beef",1990,5.93607
"10343","1975$/kg","2. BIODIV30","Taiwan","Beef",2005,2.55917
"10344","1975$/kg","2. BIODIV30","Taiwan","Beef",2010,2.28156
"10345","1975$/kg","2. BIODIV30","Taiwan","Beef",2015,2.09174
"10346","1975$/kg","2. BIODIV30","Taiwan","Beef",2020,2.12343
"10347","1975$/kg","2. BIODIV30","Taiwan","Beef",2025,2.22198
"10348","1975$/kg","2. BIODIV30","Taiwan","Beef",2030,2.33311
"10349","1975$/kg","2. BIODIV30","Taiwan","Beef",2035,2.58374
"10350","1975$/kg","2. BIODIV30","Taiwan","Beef",2040,2.99227
"10351","1975$/kg","2. BIODIV30","Taiwan","Beef",2045,3.4094
"10352","1975$/kg","2. BIODIV30","Taiwan","Beef",2050,3.89386
"10353","1975$/kg","2. BIODIV30","Taiwan","Beef",2055,4.21703
"10354","1975$/kg","2. BIODIV30","Taiwan","Beef",2060,4.5558
"10355","1975$/kg","2. BIODIV30","Taiwan","Beef",2065,4.94764
"10356","1975$/kg","2. BIODIV30","Taiwan","Beef",2070,5.35672
"10357","1975$/kg","2. BIODIV30","Taiwan","Beef",2075,5.72546
"10358","1975$/kg","2. BIODIV30","Taiwan","Beef",2080,6.13267
"10359","1975$/kg","2. BIODIV30","Taiwan","Beef",2085,6.16139
"10360","1975$/kg","2. BIODIV30","Taiwan","Beef",2090,6.14727
"10361","1975$/kg","2. BIODIV30","Taiwan","Beef",2095,6.12181
"10362","1975$/kg","2. BIODIV30","Taiwan","Beef",2100,6.10815
"10363","1975$/kg","2. BIODIV30","Taiwan","Dairy",1975,0.568675
"10364","1975$/kg","2. BIODIV30","Taiwan","Dairy",1990,0.24379
"10365","1975$/kg","2. BIODIV30","Taiwan","Dairy",2005,0.209243
"10366","1975$/kg","2. BIODIV30","Taiwan","Dairy",2010,0.200366
"10367","1975$/kg","2. BIODIV30","Taiwan","Dairy",2015,0.197805
"10368","1975$/kg","2. BIODIV30","Taiwan","Dairy",2020,0.199615
"10369","1975$/kg","2. BIODIV30","Taiwan","Dairy",2025,0.204562
"10370","1975$/kg","2. BIODIV30","Taiwan","Dairy",2030,0.209644
"10371","1975$/kg","2. BIODIV30","Taiwan","Dairy",2035,0.221206
"10372","1975$/kg","2. BIODIV30","Taiwan","Dairy",2040,0.240326
"10373","1975$/kg","2. BIODIV30","Taiwan","Dairy",2045,0.259909
"10374","1975$/kg","2. BIODIV30","Taiwan","Dairy",2050,0.28272
"10375","1975$/kg","2. BIODIV30","Taiwan","Dairy",2055,0.297799
"10376","1975$/kg","2. BIODIV30","Taiwan","Dairy",2060,0.313427
"10377","1975$/kg","2. BIODIV30","Taiwan","Dairy",2065,0.330782
"10378","1975$/kg","2. BIODIV30","Taiwan","Dairy",2070,0.348495
"10379","1975$/kg","2. BIODIV30","Taiwan","Dairy",2075,0.364283
"10380","1975$/kg","2. BIODIV30","Taiwan","Dairy",2080,0.381665
"10381","1975$/kg","2. BIODIV30","Taiwan","Dairy",2085,0.382603
"10382","1975$/kg","2. BIODIV30","Taiwan","Dairy",2090,0.381752
"10383","1975$/kg","2. BIODIV30","Taiwan","Dairy",2095,0.380487
"10384","1975$/kg","2. BIODIV30","Taiwan","Dairy",2100,0.379737
"10385","1975$/kg","2. BIODIV30","Taiwan","Pork",1975,1.0457
"10386","1975$/kg","2. BIODIV30","Taiwan","Pork",1990,1.00103
"10387","1975$/kg","2. BIODIV30","Taiwan","Pork",2005,0.862755
"10388","1975$/kg","2. BIODIV30","Taiwan","Pork",2010,0.850731
"10389","1975$/kg","2. BIODIV30","Taiwan","Pork",2015,0.818956
"10390","1975$/kg","2. BIODIV30","Taiwan","Pork",2020,0.83028
"10391","1975$/kg","2. BIODIV30","Taiwan","Pork",2025,0.849956
"10392","1975$/kg","2. BIODIV30","Taiwan","Pork",2030,0.86324
"10393","1975$/kg","2. BIODIV30","Taiwan","Pork",2035,0.888084
"10394","1975$/kg","2. BIODIV30","Taiwan","Pork",2040,0.928286
"10395","1975$/kg","2. BIODIV30","Taiwan","Pork",2045,0.96908
"10396","1975$/kg","2. BIODIV30","Taiwan","Pork",2050,1.01696
"10397","1975$/kg","2. BIODIV30","Taiwan","Pork",2055,1.05187
"10398","1975$/kg","2. BIODIV30","Taiwan","Pork",2060,1.08949
"10399","1975$/kg","2. BIODIV30","Taiwan","Pork",2065,1.12863
"10400","1975$/kg","2. BIODIV30","Taiwan","Pork",2070,1.16549
"10401","1975$/kg","2. BIODIV30","Taiwan","Pork",2075,1.19718
"10402","1975$/kg","2. BIODIV30","Taiwan","Pork",2080,1.23342
"10403","1975$/kg","2. BIODIV30","Taiwan","Pork",2085,1.23352
"10404","1975$/kg","2. BIODIV30","Taiwan","Pork",2090,1.23164
"10405","1975$/kg","2. BIODIV30","Taiwan","Pork",2095,1.23051
"10406","1975$/kg","2. BIODIV30","Taiwan","Pork",2100,1.2289
"10407","1975$/kg","2. BIODIV30","Taiwan","Poultry",1975,1.60566
"10408","1975$/kg","2. BIODIV30","Taiwan","Poultry",1990,0.968802
"10409","1975$/kg","2. BIODIV30","Taiwan","Poultry",2005,0.680512
"10410","1975$/kg","2. BIODIV30","Taiwan","Poultry",2010,0.658345
"10411","1975$/kg","2. BIODIV30","Taiwan","Poultry",2015,0.627837
"10412","1975$/kg","2. BIODIV30","Taiwan","Poultry",2020,0.638391
"10413","1975$/kg","2. BIODIV30","Taiwan","Poultry",2025,0.657856
"10414","1975$/kg","2. BIODIV30","Taiwan","Poultry",2030,0.669367
"10415","1975$/kg","2. BIODIV30","Taiwan","Poultry",2035,0.69655
"10416","1975$/kg","2. BIODIV30","Taiwan","Poultry",2040,0.743974
"10417","1975$/kg","2. BIODIV30","Taiwan","Poultry",2045,0.792518
"10418","1975$/kg","2. BIODIV30","Taiwan","Poultry",2050,0.850215
"10419","1975$/kg","2. BIODIV30","Taiwan","Poultry",2055,0.889377
"10420","1975$/kg","2. BIODIV30","Taiwan","Poultry",2060,0.929415
"10421","1975$/kg","2. BIODIV30","Taiwan","Poultry",2065,0.96924
"10422","1975$/kg","2. BIODIV30","Taiwan","Poultry",2070,1.004
"10423","1975$/kg","2. BIODIV30","Taiwan","Poultry",2075,1.0347
"10424","1975$/kg","2. BIODIV30","Taiwan","Poultry",2080,1.07164
"10425","1975$/kg","2. BIODIV30","Taiwan","Poultry",2085,1.07027
"10426","1975$/kg","2. BIODIV30","Taiwan","Poultry",2090,1.06679
"10427","1975$/kg","2. BIODIV30","Taiwan","Poultry",2095,1.06404
"10428","1975$/kg","2. BIODIV30","Taiwan","Poultry",2100,1.06061
"10429","1975$/kg","2. BIODIV30","Taiwan","SheepGoat",1975,4.59392
"10430","1975$/kg","2. BIODIV30","Taiwan","SheepGoat",1990,2.72669
"10431","1975$/kg","2. BIODIV30","Taiwan","SheepGoat",2005,2.59091
"10432","1975$/kg","2. BIODIV30","Taiwan","SheepGoat",2010,2.51052
"10433","1975$/kg","2. BIODIV30","Taiwan","SheepGoat",2015,2.44514
"10434","1975$/kg","2. BIODIV30","Taiwan","SheepGoat",2020,2.45868
"10435","1975$/kg","2. BIODIV30","Taiwan","SheepGoat",2025,2.51159
"10436","1975$/kg","2. BIODIV30","Taiwan","SheepGoat",2030,2.57675
"10437","1975$/kg","2. BIODIV30","Taiwan","SheepGoat",2035,2.73141
"10438","1975$/kg","2. BIODIV30","Taiwan","SheepGoat",2040,2.99232
"10439","1975$/kg","2. BIODIV30","Taiwan","SheepGoat",2045,3.26715
