"","Units","scenario","region","sector","year","value"
"407","1975$/GJ","Baseline","Indonesia","biomass",2045,4.51896
"408","1975$/GJ","Baseline","Indonesia","biomass",2050,5.50475
"409","1975$/GJ","Baseline","Indonesia","biomass",2055,5.83129
"410","1975$/GJ","Baseline","Indonesia","biomass",2060,6.23662
"411","1975$/GJ","Baseline","Indonesia","biomass",2065,6.62451
"412","1975$/GJ","Baseline","Indonesia","biomass",2070,6.94769
"413","1975$/GJ","Baseline","Indonesia","biomass",2075,7.12745
"414","1975$/GJ","Baseline","Indonesia","biomass",2080,7.39176
"415","1975$/GJ","Baseline","Indonesia","biomass",2085,7.17348
"416","1975$/GJ","Baseline","Indonesia","biomass",2090,7.00631
"417","1975$/GJ","Baseline","Indonesia","biomass",2095,6.88944
"418","1975$/GJ","Baseline","Indonesia","biomass",2100,6.79949
"419","1975$/GJ","Baseline","Japan","biomass",1975,1
"420","1975$/GJ","Baseline","Japan","biomass",1990,1.09335
"421","1975$/GJ","Baseline","Japan","biomass",2005,1.4014
"422","1975$/GJ","Baseline","Japan","biomass",2010,1.89626
"423","1975$/GJ","Baseline","Japan","biomass",2015,2.05896
"424","1975$/GJ","Baseline","Japan","biomass",2020,2.65536
"425","1975$/GJ","Baseline","Japan","biomass",2025,1.79133
"426","1975$/GJ","Baseline","Japan","biomass",2030,2.64275
"427","1975$/GJ","Baseline","Japan","biomass",2035,3.50311
"428","1975$/GJ","Baseline","Japan","biomass",2040,4.45937
"429","1975$/GJ","Baseline","Japan","biomass",2045,4.953
"430","1975$/GJ","Baseline","Japan","biomass",2050,5.61923
"431","1975$/GJ","Baseline","Japan","biomass",2055,5.83546
"432","1975$/GJ","Baseline","Japan","biomass",2060,6.13302
"433","1975$/GJ","Baseline","Japan","biomass",2065,6.41241
"434","1975$/GJ","Baseline","Japan","biomass",2070,6.62642
"435","1975$/GJ","Baseline","Japan","biomass",2075,6.74732
"436","1975$/GJ","Baseline","Japan","biomass",2080,6.93346
"437","1975$/GJ","Baseline","Japan","biomass",2085,6.70609
"438","1975$/GJ","Baseline","Japan","biomass",2090,6.54001
"439","1975$/GJ","Baseline","Japan","biomass",2095,6.43119
"440","1975$/GJ","Baseline","Japan","biomass",2100,6.34865
"441","1975$/GJ","Baseline","Mexico","biomass",1975,1
"442","1975$/GJ","Baseline","Mexico","biomass",1990,0.992158
"443","1975$/GJ","Baseline","Mexico","biomass",2005,1.02078
"444","1975$/GJ","Baseline","Mexico","biomass",2010,1.05158
"445","1975$/GJ","Baseline","Mexico","biomass",2015,1.10483
"446","1975$/GJ","Baseline","Mexico","biomass",2020,1.45134
"447","1975$/GJ","Baseline","Mexico","biomass",2025,1.67713
"448","1975$/GJ","Baseline","Mexico","biomass",2030,2.50683
"449","1975$/GJ","Baseline","Mexico","biomass",2035,3.33026
"450","1975$/GJ","Baseline","Mexico","biomass",2040,4.09731
"451","1975$/GJ","Baseline","Mexico","biomass",2045,4.81415
"452","1975$/GJ","Baseline","Mexico","biomass",2050,5.69879
"453","1975$/GJ","Baseline","Mexico","biomass",2055,6.05402
"454","1975$/GJ","Baseline","Mexico","biomass",2060,6.46675
"455","1975$/GJ","Baseline","Mexico","biomass",2065,6.84821
"456","1975$/GJ","Baseline","Mexico","biomass",2070,7.1721
"457","1975$/GJ","Baseline","Mexico","biomass",2075,7.38207
"458","1975$/GJ","Baseline","Mexico","biomass",2080,7.6563
"459","1975$/GJ","Baseline","Mexico","biomass",2085,7.45972
"460","1975$/GJ","Baseline","Mexico","biomass",2090,7.33128
"461","1975$/GJ","Baseline","Mexico","biomass",2095,7.25424
"462","1975$/GJ","Baseline","Mexico","biomass",2100,7.18235
"463","1975$/GJ","Baseline","Middle East","biomass",1975,1
"464","1975$/GJ","Baseline","Middle East","biomass",1990,0.999188
"465","1975$/GJ","Baseline","Middle East","biomass",2005,0.997408
"466","1975$/GJ","Baseline","Middle East","biomass",2010,1.09464
"467","1975$/GJ","Baseline","Middle East","biomass",2015,1.12643
"468","1975$/GJ","Baseline","Middle East","biomass",2020,1.38496
"469","1975$/GJ","Baseline","Middle East","biomass",2025,4.1023
"470","1975$/GJ","Baseline","Middle East","biomass",2030,5.13551
"471","1975$/GJ","Baseline","Middle East","biomass",2035,6.05748
"472","1975$/GJ","Baseline","Middle East","biomass",2040,7.06915
"473","1975$/GJ","Baseline","Middle East","biomass",2045,7.67219
"474","1975$/GJ","Baseline","Middle East","biomass",2050,8.49652
"475","1975$/GJ","Baseline","Middle East","biomass",2055,8.96022
"476","1975$/GJ","Baseline","Middle East","biomass",2060,9.57737
"477","1975$/GJ","Baseline","Middle East","biomass",2065,10.1539
"478","1975$/GJ","Baseline","Middle East","biomass",2070,10.5936
"479","1975$/GJ","Baseline","Middle East","biomass",2075,10.876
"480","1975$/GJ","Baseline","Middle East","biomass",2080,11.3267
"481","1975$/GJ","Baseline","Middle East","biomass",2085,11.1231
"482","1975$/GJ","Baseline","Middle East","biomass",2090,10.9633
"483","1975$/GJ","Baseline","Middle East","biomass",2095,10.8501
"484","1975$/GJ","Baseline","Middle East","biomass",2100,10.7545
"485","1975$/GJ","Baseline","Pakistan","biomass",1975,1
"486","1975$/GJ","Baseline","Pakistan","biomass",1990,1.06706
"487","1975$/GJ","Baseline","Pakistan","biomass",2005,1.04815
"488","1975$/GJ","Baseline","Pakistan","biomass",2010,1.09493
"489","1975$/GJ","Baseline","Pakistan","biomass",2015,1.14471
"490","1975$/GJ","Baseline","Pakistan","biomass",2020,1.44279
"491","1975$/GJ","Baseline","Pakistan","biomass",2025,3.47658
"492","1975$/GJ","Baseline","Pakistan","biomass",2030,4.3924
"493","1975$/GJ","Baseline","Pakistan","biomass",2035,5.27398
"494","1975$/GJ","Baseline","Pakistan","biomass",2040,6.19696
"495","1975$/GJ","Baseline","Pakistan","biomass",2045,7.15188
"496","1975$/GJ","Baseline","Pakistan","biomass",2050,8.27757
"497","1975$/GJ","Baseline","Pakistan","biomass",2055,8.90166
"498","1975$/GJ","Baseline","Pakistan","biomass",2060,9.63858
"499","1975$/GJ","Baseline","Pakistan","biomass",2065,10.3694
"500","1975$/GJ","Baseline","Pakistan","biomass",2070,11.0427
"501","1975$/GJ","Baseline","Pakistan","biomass",2075,11.4915
"502","1975$/GJ","Baseline","Pakistan","biomass",2080,12.0169
"503","1975$/GJ","Baseline","Pakistan","biomass",2085,11.8005
"504","1975$/GJ","Baseline","Pakistan","biomass",2090,11.6463
"505","1975$/GJ","Baseline","Pakistan","biomass",2095,11.5563
"506","1975$/GJ","Baseline","Pakistan","biomass",2100,11.4831
"507","1975$/GJ","Baseline","Russia","biomass",1975,1
"508","1975$/GJ","Baseline","Russia","biomass",1990,1.04531
"509","1975$/GJ","Baseline","Russia","biomass",2005,1.12096
"510","1975$/GJ","Baseline","Russia","biomass",2010,1.16454
"511","1975$/GJ","Baseline","Russia","biomass",2015,1.17013
"512","1975$/GJ","Baseline","Russia","biomass",2020,1.56262
"513","1975$/GJ","Baseline","Russia","biomass",2025,1.56138
"514","1975$/GJ","Baseline","Russia","biomass",2030,2.38376
"515","1975$/GJ","Baseline","Russia","biomass",2035,3.26407
"516","1975$/GJ","Baseline","Russia","biomass",2040,4.17653
"517","1975$/GJ","Baseline","Russia","biomass",2045,5.14233
"518","1975$/GJ","Baseline","Russia","biomass",2050,6.29275
"519","1975$/GJ","Baseline","Russia","biomass",2055,6.74056
"520","1975$/GJ","Baseline","Russia","biomass",2060,7.27148
"521","1975$/GJ","Baseline","Russia","biomass",2065,7.69978
"522","1975$/GJ","Baseline","Russia","biomass",2070,8.04658
"523","1975$/GJ","Baseline","Russia","biomass",2075,8.25802
"524","1975$/GJ","Baseline","Russia","biomass",2080,8.56985
"525","1975$/GJ","Baseline","Russia","biomass",2085,8.33017
"526","1975$/GJ","Baseline","Russia","biomass",2090,8.15089
"527","1975$/GJ","Baseline","Russia","biomass",2095,8.0296
"528","1975$/GJ","Baseline","Russia","biomass",2100,7.93309
"529","1975$/GJ","Baseline","South Africa","biomass",1975,1
"530","1975$/GJ","Baseline","South Africa","biomass",1990,1.81788
"531","1975$/GJ","Baseline","South Africa","biomass",2005,1.25973
"532","1975$/GJ","Baseline","South Africa","biomass",2010,1.28668
"533","1975$/GJ","Baseline","South Africa","biomass",2015,1.32335
"534","1975$/GJ","Baseline","South Africa","biomass",2020,1.67152
"535","1975$/GJ","Baseline","South Africa","biomass",2025,2.14609
"536","1975$/GJ","Baseline","South Africa","biomass",2030,3.12714
"537","1975$/GJ","Baseline","South Africa","biomass",2035,4.11724
"538","1975$/GJ","Baseline","South Africa","biomass",2040,5.27755
"539","1975$/GJ","Baseline","South Africa","biomass",2045,6.82961
"540","1975$/GJ","Baseline","South Africa","biomass",2050,8.61213
"541","1975$/GJ","Baseline","South Africa","biomass",2055,8.9448
"542","1975$/GJ","Baseline","South Africa","biomass",2060,9.47027
"543","1975$/GJ","Baseline","South Africa","biomass",2065,10.008
"544","1975$/GJ","Baseline","South Africa","biomass",2070,10.481
"545","1975$/GJ","Baseline","South Africa","biomass",2075,10.7625
"546","1975$/GJ","Baseline","South Africa","biomass",2080,11.1375
"547","1975$/GJ","Baseline","South Africa","biomass",2085,10.7532
"548","1975$/GJ","Baseline","South Africa","biomass",2090,10.4579
"549","1975$/GJ","Baseline","South Africa","biomass",2095,10.2585
"550","1975$/GJ","Baseline","South Africa","biomass",2100,10.119
"551","1975$/GJ","Baseline","South America_Northern","biomass",1975,1
"552","1975$/GJ","Baseline","South America_Northern","biomass",1990,1.04131
"553","1975$/GJ","Baseline","South America_Northern","biomass",2005,1.0636
"554","1975$/GJ","Baseline","South America_Northern","biomass",2010,1.12934
"555","1975$/GJ","Baseline","South America_Northern","biomass",2015,1.20446
"556","1975$/GJ","Baseline","South America_Northern","biomass",2020,8.6972
"557","1975$/GJ","Baseline","South America_Northern","biomass",2025,3.75913
"558","1975$/GJ","Baseline","South America_Northern","biomass",2030,4.19077
"559","1975$/GJ","Baseline","South America_Northern","biomass",2035,4.85352
"560","1975$/GJ","Baseline","South America_Northern","biomass",2040,5.59147
"561","1975$/GJ","Baseline","South America_Northern","biomass",2045,6.31252
"562","1975$/GJ","Baseline","South America_Northern","biomass",2050,7.15015
"563","1975$/GJ","Baseline","South America_Northern","biomass",2055,7.575
"564","1975$/GJ","Baseline","South America_Northern","biomass",2060,8.13293
"565","1975$/GJ","Baseline","South America_Northern","biomass",2065,8.72485
"566","1975$/GJ","Baseline","South America_Northern","biomass",2070,8.98948
"567","1975$/GJ","Baseline","South America_Northern","biomass",2075,9.17117
"568","1975$/GJ","Baseline","South America_Northern","biomass",2080,9.46412
"569","1975$/GJ","Baseline","South America_Northern","biomass",2085,9.13167
"570","1975$/GJ","Baseline","South America_Northern","biomass",2090,8.92452
"571","1975$/GJ","Baseline","South America_Northern","biomass",2095,8.76924
"572","1975$/GJ","Baseline","South America_Northern","biomass",2100,8.64632
"573","1975$/GJ","Baseline","South America_Southern","biomass",1975,1
"574","1975$/GJ","Baseline","South America_Southern","biomass",1990,1.17727
"575","1975$/GJ","Baseline","South America_Southern","biomass",2005,1.09193
"576","1975$/GJ","Baseline","South America_Southern","biomass",2010,1.13835
"577","1975$/GJ","Baseline","South America_Southern","biomass",2015,1.29508
"578","1975$/GJ","Baseline","South America_Southern","biomass",2020,1.42074
"579","1975$/GJ","Baseline","South America_Southern","biomass",2025,2.58401
"580","1975$/GJ","Baseline","South America_Southern","biomass",2030,3.29187
"581","1975$/GJ","Baseline","South America_Southern","biomass",2035,4.0956
"582","1975$/GJ","Baseline","South America_Southern","biomass",2040,4.96018
"583","1975$/GJ","Baseline","South America_Southern","biomass",2045,5.72809
"584","1975$/GJ","Baseline","South America_Southern","biomass",2050,6.73037
"585","1975$/GJ","Baseline","South America_Southern","biomass",2055,7.15496
"586","1975$/GJ","Baseline","South America_Southern","biomass",2060,7.6589
"587","1975$/GJ","Baseline","South America_Southern","biomass",2065,8.10779
"588","1975$/GJ","Baseline","South America_Southern","biomass",2070,8.48914
"589","1975$/GJ","Baseline","South America_Southern","biomass",2075,8.73395
"590","1975$/GJ","Baseline","South America_Southern","biomass",2080,9.03561
"591","1975$/GJ","Baseline","South America_Southern","biomass",2085,8.79426
"592","1975$/GJ","Baseline","South America_Southern","biomass",2090,8.57808
"593","1975$/GJ","Baseline","South America_Southern","biomass",2095,8.43894
"594","1975$/GJ","Baseline","South America_Southern","biomass",2100,8.34047
"595","1975$/GJ","Baseline","South Asia","biomass",1975,1
"596","1975$/GJ","Baseline","South Asia","biomass",1990,0.863252
"597","1975$/GJ","Baseline","South Asia","biomass",2005,0.90401
"598","1975$/GJ","Baseline","South Asia","biomass",2010,0.944112
"599","1975$/GJ","Baseline","South Asia","biomass",2015,0.99059
"600","1975$/GJ","Baseline","South Asia","biomass",2020,1.25986
"601","1975$/GJ","Baseline","South Asia","biomass",2025,2.81793
"602","1975$/GJ","Baseline","South Asia","biomass",2030,3.78007
"603","1975$/GJ","Baseline","South Asia","biomass",2035,4.80506
"604","1975$/GJ","Baseline","South Asia","biomass",2040,5.92916
"605","1975$/GJ","Baseline","South Asia","biomass",2045,7.03817
"606","1975$/GJ","Baseline","South Asia","biomass",2050,8.30474
"607","1975$/GJ","Baseline","South Asia","biomass",2055,8.91241
"608","1975$/GJ","Baseline","South Asia","biomass",2060,9.63057
"609","1975$/GJ","Baseline","South Asia","biomass",2065,10.3239
"610","1975$/GJ","Baseline","South Asia","biomass",2070,10.8653
"611","1975$/GJ","Baseline","South Asia","biomass",2075,11.2236
"612","1975$/GJ","Baseline","South Asia","biomass",2080,11.6724
"613","1975$/GJ","Baseline","South Asia","biomass",2085,11.4226
"614","1975$/GJ","Baseline","South Asia","biomass",2090,11.2519
"615","1975$/GJ","Baseline","South Asia","biomass",2095,11.1514
"616","1975$/GJ","Baseline","South Asia","biomass",2100,11.0555
"617","1975$/GJ","Baseline","South Korea","biomass",1975,1
"618","1975$/GJ","Baseline","South Korea","biomass",1990,1.0662
"619","1975$/GJ","Baseline","South Korea","biomass",2005,1.30774
"620","1975$/GJ","Baseline","South Korea","biomass",2010,1.4854
"621","1975$/GJ","Baseline","South Korea","biomass",2015,2.19669
"622","1975$/GJ","Baseline","South Korea","biomass",2020,2.55916
"623","1975$/GJ","Baseline","South Korea","biomass",2025,2.21953
"624","1975$/GJ","Baseline","South Korea","biomass",2030,2.85322
"625","1975$/GJ","Baseline","South Korea","biomass",2035,3.59386
"626","1975$/GJ","Baseline","South Korea","biomass",2040,4.80624
"627","1975$/GJ","Baseline","South Korea","biomass",2045,6.40298
"628","1975$/GJ","Baseline","South Korea","biomass",2050,8.08257
"629","1975$/GJ","Baseline","South Korea","biomass",2055,8.27926
"630","1975$/GJ","Baseline","South Korea","biomass",2060,8.52597
"631","1975$/GJ","Baseline","South Korea","biomass",2065,8.71002
"632","1975$/GJ","Baseline","South Korea","biomass",2070,8.82633
"633","1975$/GJ","Baseline","South Korea","biomass",2075,8.80626
"634","1975$/GJ","Baseline","South Korea","biomass",2080,8.92706
"635","1975$/GJ","Baseline","South Korea","biomass",2085,8.63427
"636","1975$/GJ","Baseline","South Korea","biomass",2090,8.41741
"637","1975$/GJ","Baseline","South Korea","biomass",2095,8.26985
"638","1975$/GJ","Baseline","South Korea","biomass",2100,8.14415
"639","1975$/GJ","Baseline","Southeast Asia","biomass",1975,1
"640","1975$/GJ","Baseline","Southeast Asia","biomass",1990,1.23879
"641","1975$/GJ","Baseline","Southeast Asia","biomass",2005,1.1073
"642","1975$/GJ","Baseline","Southeast Asia","biomass",2010,1.1509
"643","1975$/GJ","Baseline","Southeast Asia","biomass",2015,1.23347
"644","1975$/GJ","Baseline","Southeast Asia","biomass",2020,1.33344
"645","1975$/GJ","Baseline","Southeast Asia","biomass",2025,2.0741
"646","1975$/GJ","Baseline","Southeast Asia","biomass",2030,2.95131
"647","1975$/GJ","Baseline","Southeast Asia","biomass",2035,3.8106
"648","1975$/GJ","Baseline","Southeast Asia","biomass",2040,4.7021
"649","1975$/GJ","Baseline","Southeast Asia","biomass",2045,5.62557
"650","1975$/GJ","Baseline","Southeast Asia","biomass",2050,6.68583
"651","1975$/GJ","Baseline","Southeast Asia","biomass",2055,7.03206
"652","1975$/GJ","Baseline","Southeast Asia","biomass",2060,7.53826
"653","1975$/GJ","Baseline","Southeast Asia","biomass",2065,8.00955
"654","1975$/GJ","Baseline","Southeast Asia","biomass",2070,8.40391
"655","1975$/GJ","Baseline","Southeast Asia","biomass",2075,8.62822
"656","1975$/GJ","Baseline","Southeast Asia","biomass",2080,8.92775
"657","1975$/GJ","Baseline","Southeast Asia","biomass",2085,8.67586
"658","1975$/GJ","Baseline","Southeast Asia","biomass",2090,8.47964
"659","1975$/GJ","Baseline","Southeast Asia","biomass",2095,8.34398
"660","1975$/GJ","Baseline","Southeast Asia","biomass",2100,8.24409
"661","1975$/GJ","Baseline","Taiwan","biomass",1975,1
"662","1975$/GJ","Baseline","Taiwan","biomass",1990,0.66971
"663","1975$/GJ","Baseline","Taiwan","biomass",2005,1.05054
"664","1975$/GJ","Baseline","Taiwan","biomass",2010,1.09611
"665","1975$/GJ","Baseline","Taiwan","biomass",2015,1.35843
"666","1975$/GJ","Baseline","Taiwan","biomass",2020,1.30753
"667","1975$/GJ","Baseline","Taiwan","biomass",2025,2.4585
"668","1975$/GJ","Baseline","Taiwan","biomass",2030,4.43474
"669","1975$/GJ","Baseline","Taiwan","biomass",2035,6.50863
"670","1975$/GJ","Baseline","Taiwan","biomass",2040,8.72653
"671","1975$/GJ","Baseline","Taiwan","biomass",2045,9.62039
"672","1975$/GJ","Baseline","Taiwan","biomass",2050,10.2831
"673","1975$/GJ","Baseline","Taiwan","biomass",2055,10.2658
"674","1975$/GJ","Baseline","Taiwan","biomass",2060,10.3419
"675","1975$/GJ","Baseline","Taiwan","biomass",2065,10.4184
"676","1975$/GJ","Baseline","Taiwan","biomass",2070,10.6482
"677","1975$/GJ","Baseline","Taiwan","biomass",2075,10.5979
"678","1975$/GJ","Baseline","Taiwan","biomass",2080,10.6803
"679","1975$/GJ","Baseline","Taiwan","biomass",2085,10.2498
"680","1975$/GJ","Baseline","Taiwan","biomass",2090,9.89296
"681","1975$/GJ","Baseline","Taiwan","biomass",2095,9.62937
"682","1975$/GJ","Baseline","Taiwan","biomass",2100,9.43506
"683","1975$/GJ","Baseline","USA","biomass",1975,1
"684","1975$/GJ","Baseline","USA","biomass",1990,1.27759
"685","1975$/GJ","Baseline","USA","biomass",2005,1.2418
"686","1975$/GJ","Baseline","USA","biomass",2010,1.25239
"687","1975$/GJ","Baseline","USA","biomass",2015,1.22714
"688","1975$/GJ","Baseline","USA","biomass",2020,1.48408
"689","1975$/GJ","Baseline","USA","biomass",2025,1.77463
"690","1975$/GJ","Baseline","USA","biomass",2030,2.58131
"691","1975$/GJ","Baseline","USA","biomass",2035,3.42989
"692","1975$/GJ","Baseline","USA","biomass",2040,4.27506
