"","Units","scenario","year","market","value"
"423","1990$/tC","Baseline",2025,"South America_NorthernCO2_LUC",6.34785
"424","1990$/tC","Baseline",2025,"South America_SouthernCO2",468.537
"425","1990$/tC","Baseline",2025,"South America_SouthernCO2_LUC",4.68537
"426","1990$/tC","Baseline",2025,"South AsiaCO2",542.066
"427","1990$/tC","Baseline",2025,"South AsiaCO2_LUC",5.42066
"428","1990$/tC","Baseline",2025,"South KoreaCO2",267.433
"429","1990$/tC","Baseline",2025,"South KoreaCO2_LUC",2.67433
"430","1990$/tC","Baseline",2025,"Southeast AsiaCO2",402.775
"431","1990$/tC","Baseline",2025,"Southeast AsiaCO2_LUC",4.02775
"432","1990$/tC","Baseline",2025,"TaiwanCO2",371.163
"433","1990$/tC","Baseline",2025,"USACO2",315.083
"434","1990$/tC","Baseline",2025,"USACO2_LUC",3.15083
"435","1990$/tC","Baseline",2030,"Africa_EasternCO2",581.349
"436","1990$/tC","Baseline",2030,"Africa_EasternCO2_LUC",11.627
"437","1990$/tC","Baseline",2030,"Africa_NorthernCO2",564.459
"438","1990$/tC","Baseline",2030,"Africa_NorthernCO2_LUC",11.2892
"439","1990$/tC","Baseline",2030,"Africa_SouthernCO2",539.174
"440","1990$/tC","Baseline",2030,"Africa_SouthernCO2_LUC",10.7835
"441","1990$/tC","Baseline",2030,"Africa_WesternCO2",592.006
"442","1990$/tC","Baseline",2030,"Africa_WesternCO2_LUC",11.8401
"443","1990$/tC","Baseline",2030,"ArgentinaCO2",454.998
"444","1990$/tC","Baseline",2030,"ArgentinaCO2_LUC",9.09996
"445","1990$/tC","Baseline",2030,"Australia_NZCO2",454.42
"446","1990$/tC","Baseline",2030,"Australia_NZCO2_LUC",9.08841
"447","1990$/tC","Baseline",2030,"BrazilCO2",402.779
"448","1990$/tC","Baseline",2030,"BrazilCO2_LUC",8.05558
"449","1990$/tC","Baseline",2030,"CanadaCO2",431.26
"450","1990$/tC","Baseline",2030,"CanadaCO2_LUC",8.62521
"451","1990$/tC","Baseline",2030,"Central America and CaribbeanCO2",509.185
"452","1990$/tC","Baseline",2030,"Central America and CaribbeanCO2_LUC",10.1837
"453","1990$/tC","Baseline",2030,"Central AsiaCO2",502.788
"454","1990$/tC","Baseline",2030,"Central AsiaCO2_LUC",10.0558
"455","1990$/tC","Baseline",2030,"ChinaCO2",373.822
"456","1990$/tC","Baseline",2030,"ChinaCO2_LUC",7.47644
"457","1990$/tC","Baseline",2030,"ColombiaCO2",390.177
"458","1990$/tC","Baseline",2030,"ColombiaCO2_LUC",7.80355
"459","1990$/tC","Baseline",2030,"EU-12CO2",420.302
"460","1990$/tC","Baseline",2030,"EU-15CO2",419.016
"461","1990$/tC","Baseline",2030,"EUCO2_LUC",8.40605
"462","1990$/tC","Baseline",2030,"Europe_EasternCO2",470.648
"463","1990$/tC","Baseline",2030,"Europe_EasternCO2_LUC",9.41296
"464","1990$/tC","Baseline",2030,"Europe_Non_EUCO2",422.987
"465","1990$/tC","Baseline",2030,"Europe_Non_EUCO2_LUC",8.45973
"466","1990$/tC","Baseline",2030,"European Free Trade AssociationCO2",267.188
"467","1990$/tC","Baseline",2030,"European Free Trade AssociationCO2_LUC",5.34377
"468","1990$/tC","Baseline",2030,"IndiaCO2",445.299
"469","1990$/tC","Baseline",2030,"IndiaCO2_LUC",8.90598
"470","1990$/tC","Baseline",2030,"IndonesiaCO2",323.247
"471","1990$/tC","Baseline",2030,"IndonesiaCO2_LUC",6.46495
"472","1990$/tC","Baseline",2030,"JapanCO2",434.502
"473","1990$/tC","Baseline",2030,"JapanCO2_LUC",8.69004
"474","1990$/tC","Baseline",2030,"MexicoCO2",437.439
"475","1990$/tC","Baseline",2030,"MexicoCO2_LUC",8.74879
"476","1990$/tC","Baseline",2030,"Middle EastCO2",521.245
"477","1990$/tC","Baseline",2030,"Middle EastCO2_LUC",10.4249
"478","1990$/tC","Baseline",2030,"PakistanCO2",638.804
"479","1990$/tC","Baseline",2030,"PakistanCO2_LUC",12.7761
"480","1990$/tC","Baseline",2030,"RussiaCO2",361.239
"481","1990$/tC","Baseline",2030,"RussiaCO2_LUC",7.22478
"482","1990$/tC","Baseline",2030,"South AfricaCO2",324.295
"483","1990$/tC","Baseline",2030,"South AfricaCO2_LUC",6.4859
"484","1990$/tC","Baseline",2030,"South America_NorthernCO2",691.678
"485","1990$/tC","Baseline",2030,"South America_NorthernCO2_LUC",13.8336
"486","1990$/tC","Baseline",2030,"South America_SouthernCO2",504.755
"487","1990$/tC","Baseline",2030,"South America_SouthernCO2_LUC",10.0951
"488","1990$/tC","Baseline",2030,"South AsiaCO2",612.333
"489","1990$/tC","Baseline",2030,"South AsiaCO2_LUC",12.2467
"490","1990$/tC","Baseline",2030,"South KoreaCO2",338.1
"491","1990$/tC","Baseline",2030,"South KoreaCO2_LUC",6.76199
"492","1990$/tC","Baseline",2030,"Southeast AsiaCO2",470.563
"493","1990$/tC","Baseline",2030,"Southeast AsiaCO2_LUC",9.41127
"494","1990$/tC","Baseline",2030,"TaiwanCO2",572.206
"495","1990$/tC","Baseline",2030,"USACO2",387.381
"496","1990$/tC","Baseline",2030,"USACO2_LUC",7.74762
"497","1990$/tC","Baseline",2035,"Africa_EasternCO2",608.375
"498","1990$/tC","Baseline",2035,"Africa_EasternCO2_LUC",30.4187
"499","1990$/tC","Baseline",2035,"Africa_NorthernCO2",679.702
"500","1990$/tC","Baseline",2035,"Africa_NorthernCO2_LUC",33.9851
"501","1990$/tC","Baseline",2035,"Africa_SouthernCO2",639.671
"502","1990$/tC","Baseline",2035,"Africa_SouthernCO2_LUC",31.9835
"503","1990$/tC","Baseline",2035,"Africa_WesternCO2",403.958
"504","1990$/tC","Baseline",2035,"Africa_WesternCO2_LUC",20.1979
"505","1990$/tC","Baseline",2035,"ArgentinaCO2",552.331
"506","1990$/tC","Baseline",2035,"ArgentinaCO2_LUC",27.6166
"507","1990$/tC","Baseline",2035,"Australia_NZCO2",576.057
"508","1990$/tC","Baseline",2035,"Australia_NZCO2_LUC",28.8028
"509","1990$/tC","Baseline",2035,"BrazilCO2",450.423
"510","1990$/tC","Baseline",2035,"BrazilCO2_LUC",22.5212
"511","1990$/tC","Baseline",2035,"CanadaCO2",526.797
"512","1990$/tC","Baseline",2035,"CanadaCO2_LUC",26.3398
"513","1990$/tC","Baseline",2035,"Central America and CaribbeanCO2",572.664
"514","1990$/tC","Baseline",2035,"Central America and CaribbeanCO2_LUC",28.6332
"515","1990$/tC","Baseline",2035,"Central AsiaCO2",596.744
"516","1990$/tC","Baseline",2035,"Central AsiaCO2_LUC",29.8372
"517","1990$/tC","Baseline",2035,"ChinaCO2",484.059
"518","1990$/tC","Baseline",2035,"ChinaCO2_LUC",24.203
"519","1990$/tC","Baseline",2035,"ColombiaCO2",464.448
"520","1990$/tC","Baseline",2035,"ColombiaCO2_LUC",23.2224
"521","1990$/tC","Baseline",2035,"EU-12CO2",521.592
"522","1990$/tC","Baseline",2035,"EU-15CO2",513.846
"523","1990$/tC","Baseline",2035,"EUCO2_LUC",26.0796
"524","1990$/tC","Baseline",2035,"Europe_EasternCO2",567.196
"525","1990$/tC","Baseline",2035,"Europe_EasternCO2_LUC",28.3598
"526","1990$/tC","Baseline",2035,"Europe_Non_EUCO2",502.136
"527","1990$/tC","Baseline",2035,"Europe_Non_EUCO2_LUC",25.1068
"528","1990$/tC","Baseline",2035,"European Free Trade AssociationCO2",405.315
"529","1990$/tC","Baseline",2035,"European Free Trade AssociationCO2_LUC",20.2658
"530","1990$/tC","Baseline",2035,"IndiaCO2",591.919
"531","1990$/tC","Baseline",2035,"IndiaCO2_LUC",29.5959
"532","1990$/tC","Baseline",2035,"IndonesiaCO2",390.223
"533","1990$/tC","Baseline",2035,"IndonesiaCO2_LUC",19.5111
"534","1990$/tC","Baseline",2035,"JapanCO2",530.279
"535","1990$/tC","Baseline",2035,"JapanCO2_LUC",26.514
"536","1990$/tC","Baseline",2035,"MexicoCO2",508.005
"537","1990$/tC","Baseline",2035,"MexicoCO2_LUC",25.4003
"538","1990$/tC","Baseline",2035,"Middle EastCO2",611.556
"539","1990$/tC","Baseline",2035,"Middle EastCO2_LUC",30.5778
"540","1990$/tC","Baseline",2035,"PakistanCO2",756.106
"541","1990$/tC","Baseline",2035,"PakistanCO2_LUC",37.8053
"542","1990$/tC","Baseline",2035,"RussiaCO2",436.831
"543","1990$/tC","Baseline",2035,"RussiaCO2_LUC",21.8416
"544","1990$/tC","Baseline",2035,"South AfricaCO2",396.758
"545","1990$/tC","Baseline",2035,"South AfricaCO2_LUC",19.8379
"546","1990$/tC","Baseline",2035,"South America_NorthernCO2",757.097
"547","1990$/tC","Baseline",2035,"South America_NorthernCO2_LUC",37.8548
"548","1990$/tC","Baseline",2035,"South America_SouthernCO2",567.58
"549","1990$/tC","Baseline",2035,"South America_SouthernCO2_LUC",28.379
"550","1990$/tC","Baseline",2035,"South AsiaCO2",728.627
"551","1990$/tC","Baseline",2035,"South AsiaCO2_LUC",36.4313
"552","1990$/tC","Baseline",2035,"South KoreaCO2",460.238
"553","1990$/tC","Baseline",2035,"South KoreaCO2_LUC",23.0119
"554","1990$/tC","Baseline",2035,"Southeast AsiaCO2",548.273
"555","1990$/tC","Baseline",2035,"Southeast AsiaCO2_LUC",27.4137
"556","1990$/tC","Baseline",2035,"TaiwanCO2",675.118
"557","1990$/tC","Baseline",2035,"USACO2",478.791
"558","1990$/tC","Baseline",2035,"USACO2_LUC",23.9396
"559","1990$/tC","Baseline",2040,"Africa_EasternCO2",657.663
"560","1990$/tC","Baseline",2040,"Africa_EasternCO2_LUC",65.7663
"561","1990$/tC","Baseline",2040,"Africa_NorthernCO2",795.732
"562","1990$/tC","Baseline",2040,"Africa_NorthernCO2_LUC",79.5732
"563","1990$/tC","Baseline",2040,"Africa_SouthernCO2",469.409
"564","1990$/tC","Baseline",2040,"Africa_SouthernCO2_LUC",46.9409
"565","1990$/tC","Baseline",2040,"Africa_WesternCO2",519.882
"566","1990$/tC","Baseline",2040,"Africa_WesternCO2_LUC",51.9882
"567","1990$/tC","Baseline",2040,"ArgentinaCO2",643.003
"568","1990$/tC","Baseline",2040,"ArgentinaCO2_LUC",64.3003
"569","1990$/tC","Baseline",2040,"Australia_NZCO2",681.146
"570","1990$/tC","Baseline",2040,"Australia_NZCO2_LUC",68.1146
"571","1990$/tC","Baseline",2040,"BrazilCO2",528.139
"572","1990$/tC","Baseline",2040,"BrazilCO2_LUC",52.8139
"573","1990$/tC","Baseline",2040,"CanadaCO2",623.812
"574","1990$/tC","Baseline",2040,"CanadaCO2_LUC",62.3812
"575","1990$/tC","Baseline",2040,"Central America and CaribbeanCO2",622.125
"576","1990$/tC","Baseline",2040,"Central America and CaribbeanCO2_LUC",62.2125
"577","1990$/tC","Baseline",2040,"Central AsiaCO2",691.381
"578","1990$/tC","Baseline",2040,"Central AsiaCO2_LUC",69.1381
"579","1990$/tC","Baseline",2040,"ChinaCO2",611.396
"580","1990$/tC","Baseline",2040,"ChinaCO2_LUC",61.1396
"581","1990$/tC","Baseline",2040,"ColombiaCO2",528.462
"582","1990$/tC","Baseline",2040,"ColombiaCO2_LUC",52.8462
"583","1990$/tC","Baseline",2040,"EU-12CO2",648.226
"584","1990$/tC","Baseline",2040,"EU-15CO2",632.631
"585","1990$/tC","Baseline",2040,"EUCO2_LUC",64.8226
"586","1990$/tC","Baseline",2040,"Europe_EasternCO2",687.936
"587","1990$/tC","Baseline",2040,"Europe_EasternCO2_LUC",68.7936
"588","1990$/tC","Baseline",2040,"Europe_Non_EUCO2",619.103
"589","1990$/tC","Baseline",2040,"Europe_Non_EUCO2_LUC",61.9103
"590","1990$/tC","Baseline",2040,"European Free Trade AssociationCO2",507.444
"591","1990$/tC","Baseline",2040,"European Free Trade AssociationCO2_LUC",50.7444
"592","1990$/tC","Baseline",2040,"IndiaCO2",733.76
"593","1990$/tC","Baseline",2040,"IndiaCO2_LUC",73.376
"594","1990$/tC","Baseline",2040,"IndonesiaCO2",507.723
"595","1990$/tC","Baseline",2040,"IndonesiaCO2_LUC",50.7723
"596","1990$/tC","Baseline",2040,"JapanCO2",648.677
"597","1990$/tC","Baseline",2040,"JapanCO2_LUC",64.8677
"598","1990$/tC","Baseline",2040,"MexicoCO2",578.09
"599","1990$/tC","Baseline",2040,"MexicoCO2_LUC",57.809
"600","1990$/tC","Baseline",2040,"Middle EastCO2",707.56
"601","1990$/tC","Baseline",2040,"Middle EastCO2_LUC",70.756
"602","1990$/tC","Baseline",2040,"PakistanCO2",850.137
"603","1990$/tC","Baseline",2040,"PakistanCO2_LUC",85.0137
"604","1990$/tC","Baseline",2040,"RussiaCO2",524.399
"605","1990$/tC","Baseline",2040,"RussiaCO2_LUC",52.4399
"606","1990$/tC","Baseline",2040,"South AfricaCO2",591.56
"607","1990$/tC","Baseline",2040,"South AfricaCO2_LUC",59.156
"608","1990$/tC","Baseline",2040,"South America_NorthernCO2",818.68
"609","1990$/tC","Baseline",2040,"South America_NorthernCO2_LUC",81.868
"610","1990$/tC","Baseline",2040,"South America_SouthernCO2",639.875
"611","1990$/tC","Baseline",2040,"South America_SouthernCO2_LUC",63.9875
"612","1990$/tC","Baseline",2040,"South AsiaCO2",836.795
"613","1990$/tC","Baseline",2040,"South AsiaCO2_LUC",83.6795
"614","1990$/tC","Baseline",2040,"South KoreaCO2",662.678
"615","1990$/tC","Baseline",2040,"South KoreaCO2_LUC",66.2678
"616","1990$/tC","Baseline",2040,"Southeast AsiaCO2",639.899
"617","1990$/tC","Baseline",2040,"Southeast AsiaCO2_LUC",63.9899
"618","1990$/tC","Baseline",2040,"TaiwanCO2",781.607
"619","1990$/tC","Baseline",2040,"USACO2",569.246
"620","1990$/tC","Baseline",2040,"USACO2_LUC",56.9246
"621","1990$/tC","Baseline",2045,"Africa_EasternCO2",763.588
"622","1990$/tC","Baseline",2045,"Africa_EasternCO2_LUC",114.538
"623","1990$/tC","Baseline",2045,"Africa_NorthernCO2",908.803
"624","1990$/tC","Baseline",2045,"Africa_NorthernCO2_LUC",136.32
"625","1990$/tC","Baseline",2045,"Africa_SouthernCO2",540.548
"626","1990$/tC","Baseline",2045,"Africa_SouthernCO2_LUC",81.0822
"627","1990$/tC","Baseline",2045,"Africa_WesternCO2",717.384
"628","1990$/tC","Baseline",2045,"Africa_WesternCO2_LUC",107.608
"629","1990$/tC","Baseline",2045,"ArgentinaCO2",646.367
"630","1990$/tC","Baseline",2045,"ArgentinaCO2_LUC",96.9551
"631","1990$/tC","Baseline",2045,"Australia_NZCO2",713.806
"632","1990$/tC","Baseline",2045,"Australia_NZCO2_LUC",107.071
"633","1990$/tC","Baseline",2045,"BrazilCO2",507.151
"634","1990$/tC","Baseline",2045,"BrazilCO2_LUC",76.0726
"635","1990$/tC","Baseline",2045,"CanadaCO2",633.463
"636","1990$/tC","Baseline",2045,"CanadaCO2_LUC",95.0195
"637","1990$/tC","Baseline",2045,"Central America and CaribbeanCO2",679.296
"638","1990$/tC","Baseline",2045,"Central America and CaribbeanCO2_LUC",101.894
"639","1990$/tC","Baseline",2045,"Central AsiaCO2",786.413
"640","1990$/tC","Baseline",2045,"Central AsiaCO2_LUC",117.962
"641","1990$/tC","Baseline",2045,"ChinaCO2",737.212
"642","1990$/tC","Baseline",2045,"ChinaCO2_LUC",110.582
"643","1990$/tC","Baseline",2045,"ColombiaCO2",605.217
"644","1990$/tC","Baseline",2045,"ColombiaCO2_LUC",90.7826
"645","1990$/tC","Baseline",2045,"EU-12CO2",693.752
"646","1990$/tC","Baseline",2045,"EU-15CO2",662.085
"647","1990$/tC","Baseline",2045,"EUCO2_LUC",104.063
"648","1990$/tC","Baseline",2045,"Europe_EasternCO2",814.144
"649","1990$/tC","Baseline",2045,"Europe_EasternCO2_LUC",122.122
"650","1990$/tC","Baseline",2045,"Europe_Non_EUCO2",742.224
"651","1990$/tC","Baseline",2045,"Europe_Non_EUCO2_LUC",111.334
"652","1990$/tC","Baseline",2045,"European Free Trade AssociationCO2",590.09
"653","1990$/tC","Baseline",2045,"European Free Trade AssociationCO2_LUC",88.5134
"654","1990$/tC","Baseline",2045,"IndiaCO2",855.681
"655","1990$/tC","Baseline",2045,"IndiaCO2_LUC",128.352
"656","1990$/tC","Baseline",2045,"IndonesiaCO2",636.403
"657","1990$/tC","Baseline",2045,"IndonesiaCO2_LUC",95.4605
"658","1990$/tC","Baseline",2045,"JapanCO2",570.317
"659","1990$/tC","Baseline",2045,"JapanCO2_LUC",85.5476
"660","1990$/tC","Baseline",2045,"MexicoCO2",539.004
"661","1990$/tC","Baseline",2045,"MexicoCO2_LUC",80.8505
"662","1990$/tC","Baseline",2045,"Middle EastCO2",721.282
"663","1990$/tC","Baseline",2045,"Middle EastCO2_LUC",108.192
"664","1990$/tC","Baseline",2045,"PakistanCO2",897.407
"665","1990$/tC","Baseline",2045,"PakistanCO2_LUC",134.611
"666","1990$/tC","Baseline",2045,"RussiaCO2",632.717
"667","1990$/tC","Baseline",2045,"RussiaCO2_LUC",94.9076
"668","1990$/tC","Baseline",2045,"South AfricaCO2",854.461
"669","1990$/tC","Baseline",2045,"South AfricaCO2_LUC",128.169
"670","1990$/tC","Baseline",2045,"South America_NorthernCO2",878.585
"671","1990$/tC","Baseline",2045,"South America_NorthernCO2_LUC",131.788
"672","1990$/tC","Baseline",2045,"South America_SouthernCO2",619.047
"673","1990$/tC","Baseline",2045,"South America_SouthernCO2_LUC",92.857
"674","1990$/tC","Baseline",2045,"South AsiaCO2",925.037
"675","1990$/tC","Baseline",2045,"South AsiaCO2_LUC",138.756
"676","1990$/tC","Baseline",2045,"South KoreaCO2",810.606
"677","1990$/tC","Baseline",2045,"South KoreaCO2_LUC",121.591
"678","1990$/tC","Baseline",2045,"Southeast AsiaCO2",722.529
"679","1990$/tC","Baseline",2045,"Southeast AsiaCO2_LUC",108.379
"680","1990$/tC","Baseline",2045,"TaiwanCO2",678.077
"681","1990$/tC","Baseline",2045,"USACO2",656.292
"682","1990$/tC","Baseline",2045,"USACO2_LUC",98.4439
"683","1990$/tC","Baseline",2050,"Africa_EasternCO2",890.873
"684","1990$/tC","Baseline",2050,"Africa_EasternCO2_LUC",178.175
"685","1990$/tC","Baseline",2050,"Africa_NorthernCO2",990.699
"686","1990$/tC","Baseline",2050,"Africa_NorthernCO2_LUC",198.14
"687","1990$/tC","Baseline",2050,"Africa_SouthernCO2",818.81
"688","1990$/tC","Baseline",2050,"Africa_SouthernCO2_LUC",163.762
"689","1990$/tC","Baseline",2050,"Africa_WesternCO2",962.32
"690","1990$/tC","Baseline",2050,"Africa_WesternCO2_LUC",192.464
"691","1990$/tC","Baseline",2050,"ArgentinaCO2",665.195
"692","1990$/tC","Baseline",2050,"ArgentinaCO2_LUC",133.039
"693","1990$/tC","Baseline",2050,"Australia_NZCO2",709.08
"694","1990$/tC","Baseline",2050,"Australia_NZCO2_LUC",141.816
"695","1990$/tC","Baseline",2050,"BrazilCO2",579.331
"696","1990$/tC","Baseline",2050,"BrazilCO2_LUC",115.866
"697","1990$/tC","Baseline",2050,"CanadaCO2",665.262
"698","1990$/tC","Baseline",2050,"CanadaCO2_LUC",133.052
"699","1990$/tC","Baseline",2050,"Central America and CaribbeanCO2",676.698
"700","1990$/tC","Baseline",2050,"Central America and CaribbeanCO2_LUC",135.34
"701","1990$/tC","Baseline",2050,"Central AsiaCO2",880.239
"702","1990$/tC","Baseline",2050,"Central AsiaCO2_LUC",176.048
"703","1990$/tC","Baseline",2050,"ChinaCO2",876.468
"704","1990$/tC","Baseline",2050,"ChinaCO2_LUC",175.294
"705","1990$/tC","Baseline",2050,"ColombiaCO2",704.782
"706","1990$/tC","Baseline",2050,"ColombiaCO2_LUC",140.956
"707","1990$/tC","Baseline",2050,"EU-12CO2",708.121
"708","1990$/tC","Baseline",2050,"EU-15CO2",703.327
"709","1990$/tC","Baseline",2050,"EUCO2_LUC",141.624
"710","1990$/tC","Baseline",2050,"Europe_EasternCO2",962.195
"711","1990$/tC","Baseline",2050,"Europe_EasternCO2_LUC",192.439
"712","1990$/tC","Baseline",2050,"Europe_Non_EUCO2",904.744
"713","1990$/tC","Baseline",2050,"Europe_Non_EUCO2_LUC",180.949
"714","1990$/tC","Baseline",2050,"European Free Trade AssociationCO2",573.098
"715","1990$/tC","Baseline",2050,"European Free Trade AssociationCO2_LUC",114.62
"716","1990$/tC","Baseline",2050,"IndiaCO2",964.055
"717","1990$/tC","Baseline",2050,"IndiaCO2_LUC",192.811
"718","1990$/tC","Baseline",2050,"IndonesiaCO2",809.829
"719","1990$/tC","Baseline",2050,"IndonesiaCO2_LUC",161.966
"720","1990$/tC","Baseline",2050,"JapanCO2",607.415
"721","1990$/tC","Baseline",2050,"JapanCO2_LUC",121.483
"722","1990$/tC","Baseline",2050,"MexicoCO2",608.715
"723","1990$/tC","Baseline",2050,"MexicoCO2_LUC",121.743
"724","1990$/tC","Baseline",2050,"Middle EastCO2",840.49
"725","1990$/tC","Baseline",2050,"Middle EastCO2_LUC",168.098
"726","1990$/tC","Baseline",2050,"PakistanCO2",1007.92
"727","1990$/tC","Baseline",2050,"PakistanCO2_LUC",201.585
"728","1990$/tC","Baseline",2050,"RussiaCO2",760.051
"729","1990$/tC","Baseline",2050,"RussiaCO2_LUC",152.01
"730","1990$/tC","Baseline",2050,"South AfricaCO2",1034.01
"731","1990$/tC","Baseline",2050,"South AfricaCO2_LUC",206.801
"732","1990$/tC","Baseline",2050,"South America_NorthernCO2",947.27
"733","1990$/tC","Baseline",2050,"South America_NorthernCO2_LUC",189.454
"734","1990$/tC","Baseline",2050,"South America_SouthernCO2",736.656
"735","1990$/tC","Baseline",2050,"South America_SouthernCO2_LUC",147.331
"736","1990$/tC","Baseline",2050,"South AsiaCO2",1015.3
"737","1990$/tC","Baseline",2050,"South AsiaCO2_LUC",203.06
"738","1990$/tC","Baseline",2050,"South KoreaCO2",957.164
"739","1990$/tC","Baseline",2050,"South KoreaCO2_LUC",191.433
"740","1990$/tC","Baseline",2050,"Southeast AsiaCO2",832.791
"741","1990$/tC","Baseline",2050,"Southeast AsiaCO2_LUC",166.558
"742","1990$/tC","Baseline",2050,"TaiwanCO2",707.238
"743","1990$/tC","Baseline",2050,"USACO2",761.201
"744","1990$/tC","Baseline",2050,"USACO2_LUC",152.24
"745","1990$/tC","Baseline",2055,"Africa_EasternCO2",948.942
"746","1990$/tC","Baseline",2055,"Africa_EasternCO2_LUC",237.236
"747","1990$/tC","Baseline",2055,"Africa_NorthernCO2",1032.87
"748","1990$/tC","Baseline",2055,"Africa_NorthernCO2_LUC",258.218
"749","1990$/tC","Baseline",2055,"Africa_SouthernCO2",981.339
"750","1990$/tC","Baseline",2055,"Africa_SouthernCO2_LUC",245.335
"751","1990$/tC","Baseline",2055,"Africa_WesternCO2",1042.78
"752","1990$/tC","Baseline",2055,"Africa_WesternCO2_LUC",260.694
"753","1990$/tC","Baseline",2055,"ArgentinaCO2",695.322
"754","1990$/tC","Baseline",2055,"ArgentinaCO2_LUC",173.831
"755","1990$/tC","Baseline",2055,"Australia_NZCO2",738.661
"756","1990$/tC","Baseline",2055,"Australia_NZCO2_LUC",184.665
"757","1990$/tC","Baseline",2055,"BrazilCO2",589.793
"758","1990$/tC","Baseline",2055,"BrazilCO2_LUC",147.448
"759","1990$/tC","Baseline",2055,"CanadaCO2",707.218
"760","1990$/tC","Baseline",2055,"CanadaCO2_LUC",176.804
"761","1990$/tC","Baseline",2055,"Central America and CaribbeanCO2",702.815
"762","1990$/tC","Baseline",2055,"Central America and CaribbeanCO2_LUC",175.704
"763","1990$/tC","Baseline",2055,"Central AsiaCO2",908.032
"764","1990$/tC","Baseline",2055,"Central AsiaCO2_LUC",227.008
"765","1990$/tC","Baseline",2055,"ChinaCO2",861.052
"766","1990$/tC","Baseline",2055,"ChinaCO2_LUC",215.263
"767","1990$/tC","Baseline",2055,"ColombiaCO2",666.79
"768","1990$/tC","Baseline",2055,"ColombiaCO2_LUC",166.697
"769","1990$/tC","Baseline",2055,"EU-12CO2",749.647
"770","1990$/tC","Baseline",2055,"EU-15CO2",744.136
"771","1990$/tC","Baseline",2055,"EUCO2_LUC",187.412
"772","1990$/tC","Baseline",2055,"Europe_EasternCO2",1008.07
"773","1990$/tC","Baseline",2055,"Europe_EasternCO2_LUC",252.017
"774","1990$/tC","Baseline",2055,"Europe_Non_EUCO2",989.84
"775","1990$/tC","Baseline",2055,"Europe_Non_EUCO2_LUC",247.46
"776","1990$/tC","Baseline",2055,"European Free Trade AssociationCO2",603.006
"777","1990$/tC","Baseline",2055,"European Free Trade AssociationCO2_LUC",150.751
"778","1990$/tC","Baseline",2055,"IndiaCO2",910.377
"779","1990$/tC","Baseline",2055,"IndiaCO2_LUC",227.594
"780","1990$/tC","Baseline",2055,"IndonesiaCO2",809.326
"781","1990$/tC","Baseline",2055,"IndonesiaCO2_LUC",202.331
