Units,scenario,region,land-allocation,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
thous km2,allansce1nz,China,UnsuitableUnmanagedForest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thous km2,allansce1nz,China,UnsuitableUnmanagedPasture,1597.6709903,1597.6709903,1597.6709903,1597.6709903,1597.6709903,1597.6709903,1597.6709903,1597.6709903,1597.6709903,1597.6709903,1597.6709903,1597.6709903,1597.6709903,1597.6709903,1597.6709903,1597.6709903,1597.6709903
thous km2,allansce1nz,China,urban,59.87252,59.87252,59.87252,59.87252,59.87252,59.87252,59.87252,59.87252,59.87252,59.87252,59.87252,59.87252,59.87252,59.87252,59.87252,59.87252,59.87252
thous km2,allansce1nz,China,Vegetables,132.48110870211,138.83055561481,141.36522570905,141.70398587816,138.88059493065,134.76348948639,130.12948094479,126.53793880146,122.76169817332,118.774094689428,114.796929281328,110.608568571829,106.689395314946,102.273281280601,98.05752220265,94.38678246304,90.96555738142
thous km2,allansce1nz,Colombia,biomassGrass,0,6.775106881,11.836093579,17.695908052,27.195086909,35.4879125655,42.59534718842,43.39310045794,43.966488126482,44.030104070671,43.6235346883001,42.0778699110231,41.623636814648,41.107962649886495,40.5662889072269,40.2362659514801,40.062623249298596
thous km2,allansce1nz,Colombia,biomassTree,0,1.04999175233,1.9245343422999999,2.9697706127,4.8277146376,6.67540611929,8.468868457911,8.766700746908,8.9566651976301,8.9842201490553,8.8673830842936,8.47110069162458,8.36355477672385,8.23673446808419,8.09641927814996,8.00608263824033,7.9497807722050995
thous km2,allansce1nz,Colombia,CornC4,2.5947525044,2.6420245924,2.6150439902000002,2.4206816147,2.23658189434,2.09669715208,1.98701271419,1.99231065063,1.96629953687,1.934003256918,1.899668546865,1.848225720906,1.821376537235,1.837227352713,1.838766273285,1.834314601542,1.8263577064810002
thous km2,allansce1nz,Colombia,crops,3.7976100235500003,3.82940203381,3.867494032574,3.879570909171,3.850746829805,3.7862457969515,3.6985315002739,3.71032257715141,3.6815050427300497,3.63948201119953,3.59037995862487,3.523936891547085,3.48340634858627,3.482670184283197,3.450916289085386,3.4118807471136168,3.367958183093299
thous km2,allansce1nz,Colombia,forest (managed),16.225476999999998,17.78951,18.91162,19.47686,19.6947,19.575129999999998,19.16687,19.24252,18.96308,18.56309,18.14019,17.601491,17.287989,17.582555,17.744368,17.830171999999997,17.863148
thous km2,allansce1nz,Colombia,forest (unmanaged),545.96369,538.73349,532.11199,524.09619,515.51769,508.94119,503.31829,500.41419,498.53499,497.43769,497.01689,497.54529,497.32599,496.83719,496.75789000000003,496.79999,496.96589
thous km2,allansce1nz,Colombia,Fruits,0.15629184,0.16790407,0.1703201919,0.1611504412,0.1500514624,0.14244807568,0.13740559603,0.13961371028,0.139199305623,0.13858373628700002,0.137933491471,0.135360319016,0.1351863350996,0.136114367831,0.135191900803,0.133884290491,0.13222922123
thous km2,allansce1nz,Colombia,FruitsTree,7.7785082,8.3392232,8.7662248,9.173105699999999,9.47347517,9.64471787,9.77722455,10.0121773,10.20842827,10.37806982,10.523871363,10.590063862,10.683574948,10.688986611999999,10.630681359,10.564344477999999,10.487790854
thous km2,allansce1nz,Colombia,grass,85.71483,85.14115,84.98559,85.5358,85.26671,84.5296,83.59882,83.03145,82.76085,82.65828,82.6968,82.97209,82.98485,82.86786000000001,82.85996,82.87935,82.92679
thous km2,allansce1nz,Colombia,Legumes,1.03684891,1.09690471,1.1270079,1.1430272399999999,1.13638953,1.114545545,1.08135117,1.111903709,1.1282574459999999,1.1385850776,1.1457354041,1.1342069505999999,1.1363694962000002,1.1468807009,1.1462942359,1.1434227445,1.1380918754
thous km2,allansce1nz,Colombia,MiscCropTree,9.318762,9.740657,10.406323,11.869127,13.503682,14.787847,15.75752,16.25056,16.83734,17.29051,17.7023,18.284931,18.44682,18.260715,18.148053,18.029688,17.891044
thous km2,allansce1nz,Colombia,NutsSeeds,0.01828348,0.022576847,0.02515674,0.027391065,0.0287217344,0.02928306,0.02927348759,0.02942182999,0.02861696908,0.02778853898,0.027126935042000002,0.025952175436,0.025562847987,0.025706603942,0.02525666158,0.024698459634,0.024231953292
thous km2,allansce1nz,Colombia,NutsSeedsTree,0.019504778,0.022170156,0.022467306,0.021825132,0.020934639,0.020058698,0.0191056049,0.0191509643,0.0185574615,0.01796795046,0.017500327609999998,0.01669764596,0.0164327295,0.01653142646,0.016236815760000002,0.01587036313,0.01556299086
thous km2,allansce1nz,Colombia,OilCropTree,0.24567705034,0.32908269776,0.40585961388,0.4434543187,0.46591582748,0.47388056327,0.45436957049,0.43616891121,0.395693209433,0.357358723309,0.324683005841,0.325736682249,0.34269409070400003,0.371302558467,0.3914339644286,0.4041751106907,0.40981636716849995
thous km2,allansce1nz,Colombia,OilPalmTree,3.731745,4.510779,5.32632,6.7888021,9.0777642,10.1476192,11.81734728,12.72926644,12.678979099000001,12.070848502,11.14405917,10.4877395905,10.382010356,10.4970558066,10.5216772038,10.531525007599999,10.5149027739
thous km2,allansce1nz,Colombia,otherarable,2.950175,2.522245,2.182665,1.7386581,1.2975257,1.0211671,0.8268759999999999,0.7615524,0.7030303999999999,0.6606702,0.6325037,0.6135016,0.5976003,0.6020512,0.6065222,0.6100102,0.6135774
thous km2,allansce1nz,Colombia,OtherGrainC4,0.0329062258,0.0331004513,0.031982546,0.0294557714,0.0266383046,0.0239290778,0.02157470668,0.02176358146,0.02159683266,0.02140466227,0.02123136676,0.02080021479,0.02068170769,0.02085072325,0.02083873785,0.02078529509,0.02071487782
thous km2,allansce1nz,Colombia,pasture (grazed),75.02994,85.84566,96.79022,111.54507100000001,126.795347,138.6925734,147.9826638,154.6295294,160.548001,165.6785156,169.8113787,172.679683,175.0225333,176.3765361,177.1245303,177.48593340000002,177.50881809999998
thous km2,allansce1nz,Colombia,pasture (other),271.770731,257.537401,244.284201,226.489111,204.567281,187.434531,173.586591,167.457931,162.708561,159.435331,157.463271,156.774451,155.657521,155.357561,155.433701,155.593321,155.884371
thous km2,allansce1nz,Colombia,rock and desert,0.283979,0.283979,0.283979,0.283979,0.283979,0.283979,0.283979,0.283979,0.283979,0.283979,0.283979,0.283979,0.283979,0.283979,0.283979,0.283979,0.283979
thous km2,allansce1nz,Colombia,RootTuber,2.227877184,2.254577265,2.231379148,2.2099935790000003,2.178173941,2.148121797,2.120676557,2.1230633643,2.1158307308,2.1057297399,2.093217153,2.0714500635,2.0558770393,2.0314646913,2.0010625254,1.9694745053,1.93581597
thous km2,allansce1nz,Colombia,shrubs,11.8680739,11.6998279,11.5931369,11.5957489,11.5749669,11.5258649,11.4533249,11.4082059,11.4086259,11.4286329,11.4620209,11.5232729,11.5405789,11.5260979,11.526105900000001,11.5291289,11.5351289
thous km2,allansce1nz,Colombia,Soybean,0.18319127000000002,0.18767539,0.18567707,0.175347043,0.162977708,0.14997829999999998,0.13747998,0.13591308100000002,0.129950423,0.12421529070000001,0.1188231469,0.1124935848,0.1105437053,0.1134464733,0.1144626166,0.1148133054,0.11491462740000001
thous km2,allansce1nz,Colombia,SugarCropC4,2.5870659,2.9935017999999998,3.4801889999999998,3.79052241,4.22895119,4.83253029,5.25050927,5.456017683,5.3631387866,5.1348979298,4.7891840065,4.4106439933,4.17950396757,4.1200859588,4.0904227267,4.0829497829,4.069552398
thous km2,allansce1nz,Colombia,tundra,5.141606,5.141606,5.141606,5.141606,5.141606,5.141606,5.141606,5.141606,5.141606,5.141606,5.141606,5.141606,5.141606,5.141606,5.141606,5.141606,5.141606
thous km2,allansce1nz,Colombia,UnsuitableGrassland,14.16938,14.16938,14.16938,14.16938,14.16938,14.16938,14.16938,14.16938,14.16938,14.16938,14.16938,14.16938,14.16938,14.16938,14.16938,14.16938,14.16938
thous km2,allansce1nz,Colombia,UnsuitableShrubland,2.468751,2.468751,2.468751,2.468751,2.468751,2.468751,2.468751,2.468751,2.468751,2.468751,2.468751,2.468751,2.468751,2.468751,2.468751,2.468751,2.468751
thous km2,allansce1nz,Colombia,UnsuitableUnmanagedForest,28.95848,28.95848,28.95848,28.95848,28.95848,28.95848,28.95848,28.95848,28.95848,28.95848,28.95848,28.95848,28.95848,28.95848,28.95848,28.95848,28.95848
thous km2,allansce1nz,Colombia,UnsuitableUnmanagedPasture,39.483995,39.483995,39.483995,39.483995,39.483995,39.483995,39.483995,39.483995,39.483995,39.483995,39.483995,39.483995,39.483995,39.483995,39.483995,39.483995,39.483995
thous km2,allansce1nz,Colombia,urban,2.3182386999999998,2.3182386999999998,2.3182386999999998,2.3182386999999998,2.3182386999999998,2.3182386999999998,2.3182386999999998,2.3182386999999998,2.3182386999999998,2.3182386999999998,2.3182386999999998,2.3182386999999998,2.3182386999999998,2.3182386999999998,2.3182386999999998,2.3182386999999998,2.3182386999999998
thous km2,allansce1nz,Colombia,Vegetables,0.80315914,0.79121821,0.77357998,0.77862638,0.777105362,0.774020641,0.768055792,0.782023084,0.791378425,0.798820777,0.8053005523000001,0.8081633913,0.8110096566,0.8112956029,0.8080066056,0.8030454108,0.7959694192000001
thous km2,allansce1nz,EU-12,biomassGrass,0,16.784162819452,22.746121106095,28.606805246417,36.926951773197,42.487710383071,48.0900386606902,46.2998394097405,44.94989070688394,43.450873448974484,41.637537203482566,39.93031719754187,38.762976981161884,37.786410020288976,37.13140089667745,36.63370161506422,36.11880593687518
thous km2,allansce1nz,EU-12,biomassTree,0,100.11659339518,128.29930108813,147.85363651138,170.47742837762001,186.425929182569,205.778569625523,196.048511542637,187.699035953529,179.2436530240456,169.8583329220625,162.2697719879258,157.1965133006409,154.25252116110516,152.19435272095293,150.4309284475188,148.1624341409929
thous km2,allansce1nz,EU-12,CornC4,46.988194650485,45.318399340291,44.78391372857,44.770562952630996,43.65031329445,41.296037700460396,41.2027019997608,41.13144785260903,40.138185296903394,38.925470697589866,37.605416732523445,37.44954380457476,37.78089612300722,39.03089326148732,40.01978111733181,40.64407506368275,40.83572487548692
thous km2,allansce1nz,EU-12,crops,254.754024379292,229.747878856979,216.934022145366,198.536161148221,175.870993621121,164.7071515455743,157.6780732076135,156.22563388449132,153.34296818664865,150.96608653055975,148.91226188088186,148.81284877079892,148.71040496660123,150.73002705148843,151.8300787417262,152.26231284077443,151.9429195350243
thous km2,allansce1nz,EU-12,FodderHerbC4,9.01127881856,8.73678480493,8.80128015537,8.65465806664,8.305216652523999,8.491071183445001,8.9249788815742,9.1626722234299,9.34346807120186,9.5670019125189,9.74622517637511,9.998648111450187,10.265434571215927,10.569355048095149,10.782384432297397,10.91476826235813,10.926846389877408
thous km2,allansce1nz,EU-12,forest (managed),340.2104956,328.3335539,330.1097847,333.8541149,333.0788563,329.692655,318.7930046,326.19541780000003,334.1553447,342.2189825,351.1355596,356.9548672,360.2417557,360.7403123,361.1732521,361.87042199999996,363.64819
thous km2,allansce1nz,EU-12,forest (unmanaged),28.861544404,22.023535717,20.645236708,21.225404376,22.376615502,22.721810188,22.357000066,23.389215456,24.384750183,25.302041901,26.205501912,26.771768461,27.187318844,27.132149162,27.124375594,27.182592429,27.361758949000002
thous km2,allansce1nz,EU-12,Fruits,4.3984047423299995,4.588280550629,4.800294483476,5.051107457698,5.230979532699,5.245559810715,5.1981645619499,5.3461636784929,5.4945250960148,5.63613337306772,5.78560605535623,5.89534510305076,5.98076659125351,5.98927382442699,5.960750837561,5.94325996543623,5.93917584893743
thous km2,allansce1nz,EU-12,FruitsTree,5.95259102841,5.74524392543,5.61133472232,5.30453179349,4.87357002292,4.6192380491059994,4.454334430481,4.408893809274,4.358241282088,4.3191956615743,4.2955963348832995,4.2944099216451,4.2955483632750004,4.3303557992809,4.3218956840012,4.3080740402802995,4.2814190621216
thous km2,allansce1nz,EU-12,grass,179.605625,150.226738,141.496519,138.37277,136.800627,134.981243,131.66888,134.083379,136.52313,138.876511,141.331139,142.819259,143.8309854,143.632036,143.613246,143.802599,144.38350599999998
thous km2,allansce1nz,EU-12,Legumes,6.704120499,6.2788468139,6.2329280668000004,5.7796484812,5.0959013478,4.7499338026,4.50995411442,4.56295151368,4.61747322873,4.667826412584,4.724003610413,4.8123689832959995,4.899999715355,5.0155313921368,5.066305304566,5.0996284769789995,5.098221374382
thous km2,allansce1nz,EU-12,NutsSeeds,0.004289414,0.003872786,0.003755613,0.003420273,0.002984545,0.002848587,0.002825935,0.0027994784,0.0027901662,0.0027722995,0.00276585319,0.0027863780499999997,0.00282227245,0.0028992643,0.00290708696,0.0028967168,0.0028700207100000002
thous km2,allansce1nz,EU-12,NutsSeedsTree,0.251273247,0.223168208,0.2133634467,0.19224950095,0.16621236614999998,0.15813769804,0.15593339112,0.154429091275,0.153898411721,0.152966460024,0.1527462466331,0.1538371742419,0.1557131752326,0.1598673378609,0.16025770165869999,0.1596718948179,0.1582215294756
thous km2,allansce1nz,EU-12,OilCropTree,0.1473232,0.15863084,0.1699917,0.15629988,0.139288999,0.136108596,0.135238885,0.1336205849,0.1279123331,0.12285618969999999,0.1185756104,0.11819535823999999,0.11846879689999999,0.12105488529,0.12266997426000001,0.12372244185,0.12401589091
thous km2,allansce1nz,EU-12,otherarable,26.080729916,17.534610664,15.29655001,14.872056687999999,15.102705084,15.021102769,14.441758986,15.199802312,15.928422173,16.586305988,17.23013149,17.605007261,17.861939413,17.796383745,17.777307835,17.81199225,17.942522654
thous km2,allansce1nz,EU-12,OtherGrainC4,0.539144609,0.512919095,0.50337257,0.496705457,0.4831940736,0.4663058377,0.4453625394,0.4493357282,0.45329351300000004,0.45747925769,0.46260106118,0.46522785918000004,0.4651313315,0.46427954841,0.46273010772,0.46153407044,0.46147371716
thous km2,allansce1nz,EU-12,pasture (grazed),7.074011738,6.497462493,6.345166483,5.96942517,5.438340063,5.140200906,4.858549502,4.86462783,4.869277295,4.898123482,4.92860841,4.977500721,5.0001431499999995,5.116200167,5.214099864,5.2903242950000005,5.346342647
thous km2,allansce1nz,EU-12,pasture (other),109.993718058,79.27353554,70.052128938,64.074133779,60.501277343999995,58.606163001,56.496907973999996,57.466324424,58.513202649499995,59.57861733,60.7502609334,61.4670058983,61.9471427595,61.830590563099996,61.8099683209,61.8987275531,62.1948624203
thous km2,allansce1nz,EU-12,RootTuber,5.389713320559999,4.9557200467,4.60727254682,4.5328576426580005,4.447050200016,4.412487303153,4.4320016552021,4.4487281025123995,4.460363816939,4.4638282737125,4.45506071490621,4.44299104236592,4.43500426788367,4.39280315781579,4.32868693710489,4.26265973785059,4.19288534430668
thous km2,allansce1nz,EU-12,shrubs,3.6668853,3.267061,3.105139,2.9326019,2.7784249,2.696333,2.63271486,2.62103705,2.61395056,2.61167592,2.61400735,2.61545365,2.61497359,2.61501197,2.61610485,2.61785916,2.6213241
thous km2,allansce1nz,EU-12,Soybean,2.2099691499,1.8755703578,1.73728060442,1.5573578862,1.3473337916299999,1.23508803327,1.1450172030599999,1.104196656301,1.059664834186,1.027914971077,1.002313606779,0.997418487229,0.994533979902,1.005068167883,1.010099584552,1.010111824597,1.006463063777
thous km2,allansce1nz,EU-12,tundra,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612,0.02612
thous km2,allansce1nz,EU-12,UnsuitableGrassland,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945,10.850593945
thous km2,allansce1nz,EU-12,UnsuitableShrubland,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802,0.5181802
thous km2,allansce1nz,EU-12,UnsuitableUnmanagedForest,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489,2.18450489
thous km2,allansce1nz,EU-12,UnsuitableUnmanagedPasture,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112,7.23875112
thous km2,allansce1nz,EU-12,urban,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548,14.1534548
thous km2,allansce1nz,EU-12,Vegetables,5.5948974596991,5.2353059029689,4.9431628067333,4.6418956292809,4.3441751538033,4.14570804918029,4.03698451974631,4.13924039713946,4.24820649462702,4.3621713550887184,4.483987067958694,4.584029470652044,4.690062715782168,4.7252408241954384,4.7153646726499625,4.706258431347038,4.688030614105288
thous km2,allansce1nz,EU-15,biomassGrass,0,29.32381177453,38.30133205344,48.23306294399,66.52485067443,77.65812289444,88.29059436218,86.66494463424,85.80720258515,84.3956897864,82.19577597218,79.511094112988,77.85651726097299,75.350488158297,73.656715664964,72.448713596411,71.418526010186
thous km2,allansce1nz,EU-15,biomassTree,0,403.615706098,474.365919527,523.291346574,593.17039443,632.708425045,681.586942073,658.608600142,638.419544812,617.101295334,592.004897925,570.636296181,557.300850805,546.940738203,539.353924852,532.935081975,525.197726731
thous km2,allansce1nz,EU-15,CornC4,32.2846158786,31.3796866709,31.9934465198,34.45217479529,36.06930458404,34.554810169279996,35.78517768957,36.306256347772,35.70271693848,34.684333985605,33.3683470867887,33.2815558547605,33.7594331470892,35.1067629432414,36.1674085915116,36.871179342122,37.1736016174503
thous km2,allansce1nz,EU-15,crops,484.18024203892,439.114479052629,436.179771132982,433.918819735897,417.114817183412,408.345705410587,402.3160002634703,405.3519755479735,404.8601470689619,404.5539015536769,403.8530349254128,405.8374454536392,406.9366263630276,412.7427501178595,416.3898049321141,418.313544593418,418.53861203529925
thous km2,allansce1nz,EU-15,FodderHerbC4,48.5417460031,46.880282460000004,50.3346135197,52.8054634861,53.47879330554,55.25168347232,57.35242467589,59.607242897558,61.427807015729,63.3019672219726,64.8788321176757,66.635442085575,68.42177801297822,69.80625259025265,70.7118630462434,71.25198114652564,71.2713167546905
thous km2,allansce1nz,EU-15,forest (managed),967.44868,855.10515,848.1362799999999,855.52138,853.31149,848.4395,823.31707,844.18285,865.97404,887.75538,912.63219,930.2476,940.51716,943.30519,945.9483299999999,949.17246,955.36281
thous km2,allansce1nz,EU-15,forest (unmanaged),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thous km2,allansce1nz,EU-15,Fruits,22.865639136562,22.2374975105024,22.2606609025836,22.4853421932681,22.1070031812439,21.7277449968054,21.47695188797098,21.52110964581226,21.49896633356267,21.46781683818877,21.46676545837328,21.505782478846097,21.524058784731032,21.676644411358996,21.63553613367542,21.56739798905711,21.446909477753568
thous km2,allansce1nz,EU-15,FruitsTree,15.58627866441,15.64740376771,15.62649120307,15.37760428414,14.697771716423,14.25554407851,13.95424099005,13.800911820018,13.622201829188601,13.447121527092099,13.299616435945099,13.2267038651209,13.16309185260138,13.26098779267106,13.23031640556744,13.16972639849636,13.05661799705693
thous km2,allansce1nz,EU-15,grass,472.58387500376784,384.34059146148496,359.36276302113777,336.60961999084253,313.6067014505782,300.16033420045807,287.5480561003728,287.04575333035643,287.4164891903435,288.4659393003362,290.4714057303346,291.60442480033475,292.01273651033273,291.5082622403352,291.37459190033763,291.59224614033997,292.5082990303433
thous km2,allansce1nz,EU-15,Legumes,12.0707177524,11.2778489337,11.8594942889,12.3382272285,12.3405241851,12.40620087667,12.49768606177,13.00690078009,13.51180925944,13.978681185005,14.430129359083,14.845566343155,15.224553731861599,15.5022527721306,15.6110963933282,15.7029358219694,15.7324077977352
thous km2,allansce1nz,EU-15,MiscCropTree,6.1570864e-5,5.9995761e-5,5.8397486e-5,5.952022e-5,5.8782626e-5,5.6889203e-5,5.24358086e-5,5.23186304e-5,5.15652345e-5,5.02769494e-5,4.92084723e-5,4.83715778e-5,4.679537922e-5,4.684997132e-5,4.69498863e-5,4.693107856e-5,4.691540121e-5
thous km2,allansce1nz,EU-15,NutsSeeds,0.01041886212,0.01053554145,0.01091850404,0.01077333426,0.01006633094,0.00989567646,0.009922870117,0.009856723960000001,0.009861311553,0.0098038418883,0.0097754801425,0.0098175575257,0.009918941877,0.010136961144199999,0.0101246137215,0.010058274660599999,0.0099442125232
thous km2,allansce1nz,EU-15,NutsSeedsTree,9.854706245100001,9.2373895417,9.3694683047,9.23038132896,8.6328692346,8.54342327936,8.64615901852,8.636911230818,8.675304866507,8.659305871087,8.672354898308,8.7415809684926,8.8540667203354,9.0576629388289,9.0598639089384,9.017253421889,8.9349392676659
thous km2,allansce1nz,EU-15,OilCropTree,50.977214013,50.2962997355,49.3252148946,47.2998668265,43.6409490692,43.2308731437,43.5155201581,42.861379485,40.7472811144,38.79114145017,36.93220118218,36.506188128969995,36.42664346412,37.17200386891,37.60961681199,37.827576585770004,37.76865728825
thous km2,allansce1nz,EU-15,otherarable,85.43615438,52.05301469,41.83341826,31.30051399,21.30124265,16.19426393,12.458463414,11.45014061,10.737002205,10.292930473,10.116523637,9.979297848,9.773579703,9.730627172,9.742632454,9.786847652,9.904256332
thous km2,allansce1nz,EU-15,OtherGrainC4,1.0909528039,1.0760863896,1.0832493618,1.0280412529,0.94089793145,0.8722346062,0.81084496171,0.79765602594,0.78314899312,0.7706294480270001,0.760372144785,0.754878863135,0.74761868665,0.755127275098,0.759155969505,0.760992673723,0.760515653573
thous km2,allansce1nz,EU-15,pasture (grazed),40.549026793,37.386689268699996,38.4373789938,39.6636924663,39.1804969549,38.9474369709,38.0403063552,38.5100075179,38.8142620078,39.1984976319,39.574712574,40.073093298,40.2779507425,41.3551714826,42.2669206932,42.984236437199996,43.5504709685
thous km2,allansce1nz,EU-15,pasture (other),400.3981344117,278.9613171195,248.08835764222,219.78121287509,194.62992408131,182.30602297977,173.16005655106,171.67287250038,170.87716094281,170.62435910898,171.01539133377,171.15199699653,171.00614737425,170.63695796198,170.4822820891,170.50667200019,170.87377556103
thous km2,allansce1nz,EU-15,rock and desert,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334,1899.0631334
thous km2,allansce1nz,EU-15,RootTuber,9.712428781,9.4452930515,9.3826510292,9.3221933092,9.106897881,8.9702796812,8.90022366895,8.885054985950001,8.85502871566,8.827992916774999,8.801621169382,8.787992928199,8.790129706872,8.754447053939,8.65651247968,8.5427583595,8.411655753884
thous km2,allansce1nz,EU-15,shrubs,191.09553681035445,168.63253940935442,160.70100626435442,154.04457405135443,147.19776337035444,142.52927119535443,137.28157001835444,137.68145277735442,138.54947728435442,139.63040961935442,141.10855613135442,141.89252543835443,142.25964246435444,141.86329822935443,141.73216631135443,141.84542835335444,142.36900500335443
thous km2,allansce1nz,EU-15,Soybean,3.10353065879,2.47289708346,2.307980111,2.11616218713,1.83266359419,1.66673695282,1.53362130701,1.459086420463,1.375207775153,1.308250711091,1.250544092843,1.230490751424,1.21677976875,1.229743989685,1.234105237788,1.230565839,1.220640293786
thous km2,allansce1nz,EU-15,SugarCropC4,6.53941094e-4,6.74078302e-4,7.26929806e-4,8.08297145e-4,8.69025268e-4,8.62627904e-4,9.161014286e-4,9.209050494e-4,9.0077135023e-4,8.7225007518e-4,8.4390760823e-4,8.2529443616e-4,8.03923763701e-4,7.77995355531e-4,7.54336259162e-4,7.29441066303e-4,7.07160503584e-4
thous km2,allansce1nz,EU-15,tundra,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367,205.789367
thous km2,allansce1nz,EU-15,UnsuitableGrassland,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577,100.2979577
thous km2,allansce1nz,EU-15,UnsuitableShrubland,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382,48.189382
thous km2,allansce1nz,EU-15,UnsuitableUnmanagedForest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thous km2,allansce1nz,EU-15,UnsuitableUnmanagedPasture,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933,50.805424933
thous km2,allansce1nz,EU-15,urban,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266,54.524018266
thous km2,allansce1nz,EU-15,Vegetables,13.63374443122,12.92960368798,12.46366930941,12.593983697594,12.528295402192,12.645676841902,12.940590396343,13.3627086946299,13.7593656345907,14.1585270033604,14.58008876615925,14.96448686985512,15.34512385225375,15.65893525489267,15.79073404989598,15.88579045865681,15.9130403642376
thous km2,allansce1nz,Europe_Eastern,biomassGrass,0,17.434061396696,28.04000597271,37.6816525038946,46.929664012274,51.85630198882462,54.72491657876944,50.97575970013945,48.51718642475607,45.97010320020156,43.56407292816291,41.458809781364025,39.618308801841714,38.42169353768552,37.98424620350815,37.94259294895177,38.07837464481671
thous km2,allansce1nz,Europe_Eastern,biomassTree,0,62.025602590999995,91.087067608,109.3874413381,121.34707152370001,125.93256312459,127.67545544798399,117.6710715514909,110.77708068444859,103.92524352309819,97.67298838943684,92.87409429716828,88.52324980077691,86.18002126980993,85.54088442302971,85.80795854663755,86.4516333918481
thous km2,allansce1nz,Europe_Eastern,CornC4,51.23944147737,52.18772409927,50.920914680445996,49.230942971164,47.563030669465,46.437177128486496,45.9395637451028,45.5798954792575,44.55355281650685,43.24421991445319,41.614035777980234,41.27955102583998,41.26057920729075,42.333776550015656,43.261700367146034,44.14858604067837,44.81846717585852
thous km2,allansce1nz,Europe_Eastern,crops,207.468334348359,195.765519831903,185.54806189784,167.9955143647307,147.5095351677306,133.605402409182,123.31632548022873,119.80198938693538,116.432942915491,113.34223746577352,110.94233688133578,110.36610188515074,109.20673100325416,109.76360226019182,110.45944998139703,111.30187495562647,112.20482383200479
thous km2,allansce1nz,Europe_Eastern,FodderHerbC4,14.0035847391,14.79985203186,15.05442147876,13.76423202768,12.20960422858,11.020567767989,10.295202032509,10.1347025104914,10.1634798081857,10.16224966090649,10.17543794918851,10.42511655709054,10.475101187014499,10.657344918054058,10.966235944242953,11.351101335680157,11.752102078017368
thous km2,allansce1nz,Europe_Eastern,forest (managed),94.5143282,98.3286946,102.6548273,112.70315819999999,123.7147524,131.2006574,136.7255129,143.95230949999998,149.4485735,154.4652077,158.770858,161.493259,163.945413,164.793647,164.717923,164.096641,163.237536
thous km2,allansce1nz,Europe_Eastern,forest (unmanaged),98.7637139,74.7837979,65.5044426,63.2461173,63.99920764,65.89083965,67.77683652,71.62988918,74.4856517,77.43700765999999,80.17923809,81.80268886,83.53738353,83.85371153,83.64442838,83.14813644,82.6021672
thous km2,allansce1nz,Europe_Eastern,Fruits,2.043581579498,2.050545159238,2.109347868576,2.208170935753,2.294028251173,2.3481398216,2.394221722217,2.451721922508,2.509629069048,2.572330770969,2.637562197936,2.66472837721,2.7032197592098,2.7061060506317,2.6834625285778997,2.6574971568369,2.632249648889
